timestamp,signal_id,name,order_ref,quantity,order,symbol,asset,right,multiplier,expiry,strike,bid,ask,filled_price,credit,transaction_fee,underlier,delta,gamma,vega,theta,dividend,balance
2024-04-16 18:54:51+00:00,1601,call_spread_0.4,1601|call_spread_0.4|1,1,Buy-to-Open,VRTX,OPT,Call,100,4/19/2024,395.0,3.6,4.0,4.0,-400.0,0.5,394.65,0.493375,0.041944,0.143918,-0.639163,,
2024-04-16 18:54:51+00:00,1601,call_spread_0.4,1601|call_spread_0.4|1,-1,Sell-to-Open,VRTX,OPT,Call,100,4/19/2024,402.5,0.45,2.65,0.45,45.0,0.5,394.65,0.206521,0.030826,0.102299,-0.440696,,
2024-04-19 20:15:00+00:00,1601,call_spread_0.4,1601|call_spread_0.4|2,-1,Sell-to-Close,VRTX,OPT,Call,100,4/19/2024,395.0,3.6,4.0,0.0,0.0,0.0,394.4,0.0,0.0,0.0,0.0,,
2024-04-19 20:15:00+00:00,1601,call_spread_0.4,1601|call_spread_0.4|2,1,Buy-to-Close,VRTX,OPT,Call,100,4/19/2024,402.5,0.45,2.65,0.0,-0.0,0.0,394.4,0.0,0.0,0.0,0.0,,
2024-04-16 18:54:51+00:00,1601,call_spread_0.45,1601|call_spread_0.45|1,1,Buy-to-Open,VRTX,OPT,Call,100,4/19/2024,395.0,3.6,4.0,4.0,-400.0,0.5,394.65,0.493375,0.041944,0.143918,-0.639163,,
2024-04-16 18:54:51+00:00,1601,call_spread_0.45,1601|call_spread_0.45|1,-1,Sell-to-Open,VRTX,OPT,Call,100,4/19/2024,402.5,0.45,2.65,0.45,45.0,0.5,394.65,0.206521,0.030826,0.102299,-0.440696,,
2024-04-19 20:15:00+00:00,1601,call_spread_0.45,1601|call_spread_0.45|2,-1,Sell-to-Close,VRTX,OPT,Call,100,4/19/2024,395.0,3.6,4.0,0.0,0.0,0.0,394.4,0.0,0.0,0.0,0.0,,
2024-04-19 20:15:00+00:00,1601,call_spread_0.45,1601|call_spread_0.45|2,1,Buy-to-Close,VRTX,OPT,Call,100,4/19/2024,402.5,0.45,2.65,0.0,-0.0,0.0,394.4,0.0,0.0,0.0,0.0,,
2024-04-16 18:54:51+00:00,1601,call_spread_0.5,1601|call_spread_0.5|1,1,Buy-to-Open,VRTX,OPT,Call,100,4/19/2024,395.0,3.6,4.0,4.0,-400.0,0.5,394.65,0.493375,0.041944,0.143918,-0.639163,,
2024-04-16 18:54:51+00:00,1601,call_spread_0.5,1601|call_spread_0.5|1,-1,Sell-to-Open,VRTX,OPT,Call,100,4/19/2024,402.5,0.45,2.65,0.45,45.0,0.5,394.65,0.206521,0.030826,0.102299,-0.440696,,
2024-04-19 20:15:00+00:00,1601,call_spread_0.5,1601|call_spread_0.5|2,-1,Sell-to-Close,VRTX,OPT,Call,100,4/19/2024,395.0,3.6,4.0,0.0,0.0,0.0,394.4,0.0,0.0,0.0,0.0,,
2024-04-19 20:15:00+00:00,1601,call_spread_0.5,1601|call_spread_0.5|2,1,Buy-to-Close,VRTX,OPT,Call,100,4/19/2024,402.5,0.45,2.65,0.0,-0.0,0.0,394.4,0.0,0.0,0.0,0.0,,
2024-04-16 18:54:51+00:00,1601,call_spread_0.55,1601|call_spread_0.55|1,1,Buy-to-Open,VRTX,OPT,Call,100,4/19/2024,395.0,3.6,4.0,4.0,-400.0,0.5,394.65,0.493375,0.041944,0.143918,-0.639163,,
2024-04-16 18:54:51+00:00,1601,call_spread_0.55,1601|call_spread_0.55|1,-1,Sell-to-Open,VRTX,OPT,Call,100,4/19/2024,402.5,0.45,2.65,0.45,45.0,0.5,394.65,0.206521,0.030826,0.102299,-0.440696,,
2024-04-19 20:15:00+00:00,1601,call_spread_0.55,1601|call_spread_0.55|2,-1,Sell-to-Close,VRTX,OPT,Call,100,4/19/2024,395.0,3.6,4.0,0.0,0.0,0.0,394.4,0.0,0.0,0.0,0.0,,
2024-04-19 20:15:00+00:00,1601,call_spread_0.55,1601|call_spread_0.55|2,1,Buy-to-Close,VRTX,OPT,Call,100,4/19/2024,402.5,0.45,2.65,0.0,-0.0,0.0,394.4,0.0,0.0,0.0,0.0,,
2024-04-17 17:09:43+00:00,1604,call_spread_0.5,1604|call_spread_0.5|1,1,Buy-to-Open,APP,OPT,Call,100,4/19/2024,71.0,1.1,1.25,1.25,-125.0,0.5,71.11,0.522752,0.144216,0.021582,-0.259811,,
2024-04-17 17:09:43+00:00,1604,call_spread_0.5,1604|call_spread_0.5|1,-1,Sell-to-Open,APP,OPT,Call,100,4/19/2024,73.0,0.35,0.45,0.35,35.0,0.5,71.11,0.252092,0.109548,0.016543,-0.191549,,
2024-04-19 20:15:00+00:00,1604,call_spread_0.5,1604|call_spread_0.5|2,-1,Sell-to-Close,APP,OPT,Call,100,4/19/2024,71.0,1.1,1.25,0.0,0.0,0.0,66.81,0.0,0.0,0.0,0.0,,
2024-04-19 20:15:00+00:00,1604,call_spread_0.5,1604|call_spread_0.5|2,1,Buy-to-Close,APP,OPT,Call,100,4/19/2024,73.0,0.35,0.45,0.0,-0.0,0.0,66.81,0.0,0.0,0.0,0.0,,
2024-04-17 17:09:43+00:00,1604,call_spread_0.55,1604|call_spread_0.55|1,1,Buy-to-Open,APP,OPT,Call,100,4/19/2024,71.0,1.1,1.25,1.25,-125.0,0.5,71.11,0.522752,0.144216,0.021582,-0.259811,,
2024-04-17 17:09:43+00:00,1604,call_spread_0.55,1604|call_spread_0.55|1,-1,Sell-to-Open,APP,OPT,Call,100,4/19/2024,73.0,0.35,0.45,0.35,35.0,0.5,71.11,0.252092,0.109548,0.016543,-0.191549,,
2024-04-19 20:15:00+00:00,1604,call_spread_0.55,1604|call_spread_0.55|2,-1,Sell-to-Close,APP,OPT,Call,100,4/19/2024,71.0,1.1,1.25,0.0,0.0,0.0,66.81,0.0,0.0,0.0,0.0,,
2024-04-19 20:15:00+00:00,1604,call_spread_0.55,1604|call_spread_0.55|2,1,Buy-to-Close,APP,OPT,Call,100,4/19/2024,73.0,0.35,0.45,0.0,-0.0,0.0,66.81,0.0,0.0,0.0,0.0,,
2024-04-17 17:09:43+00:00,1604,call_spread_0.6,1604|call_spread_0.6|1,1,Buy-to-Open,APP,OPT,Call,100,4/19/2024,70.5,1.4,1.5,1.5,-150.0,0.5,71.11,0.593719,0.141998,0.021303,-0.259179,,
2024-04-17 17:09:43+00:00,1604,call_spread_0.6,1604|call_spread_0.6|1,-1,Sell-to-Open,APP,OPT,Call,100,4/19/2024,72.5,0.45,0.6,0.45,45.0,0.5,71.11,0.312835,0.12353,0.018436,-0.216709,,
