timestamp,signal_id,name,order_ref,quantity,order,symbol,asset,right,multiplier,expiry,strike,bid,ask,filled_price,credit,transaction_fee,underlier,delta,gamma,vega,theta,dividend,balance
2025-03-10 15:05:03+00:00,3401,call_spread_0.2,3401|call_spread_0.2|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.88,-188.0,0.5,171.9,0.225023,0.022635,0.052901,-0.452297,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.2,3401|call_spread_0.2|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,190.0,0.62,0.78,0.62,62.0,0.5,171.9,0.099199,0.012932,0.031153,-0.259331,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.2,3401|call_spread_0.2|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.03,103.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.2,3401|call_spread_0.2|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,190.0,0.62,0.78,0.0,-0.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.25,3401|call_spread_0.25|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.88,-188.0,0.5,171.9,0.225023,0.022635,0.052901,-0.452297,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.25,3401|call_spread_0.25|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,190.0,0.62,0.78,0.62,62.0,0.5,171.9,0.099199,0.012932,0.031153,-0.259331,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.25,3401|call_spread_0.25|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.03,103.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.25,3401|call_spread_0.25|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,190.0,0.62,0.78,0.0,-0.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.3,3401|call_spread_0.3|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,180.0,2.33,2.49,2.49,-249.0,0.5,171.9,0.283408,0.025687,0.061006,-0.512895,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.3,3401|call_spread_0.3|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,187.5,0.9,1.05,0.9,90.0,0.5,171.9,0.132996,0.016032,0.039729,-0.320841,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.3,3401|call_spread_0.3|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,180.0,2.33,2.49,3.53,353.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.3,3401|call_spread_0.3|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,187.5,0.9,1.05,0.0,-0.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.35,3401|call_spread_0.35|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,177.5,3.05,3.35,3.35,-335.0,0.5,171.9,0.34909,0.028219,0.067604,-0.563413,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.35,3401|call_spread_0.35|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,185.0,1.26,1.41,1.26,126.0,0.5,171.9,0.174678,0.019333,0.048667,-0.386587,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.35,3401|call_spread_0.35|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,177.5,3.05,3.35,6.03,603.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.35,3401|call_spread_0.35|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,185.0,1.26,1.41,0.0,-0.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.4,3401|call_spread_0.4|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,175.0,3.9,4.1,4.1,-410.0,0.5,171.9,0.420705,0.029942,0.071986,-0.599266,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.4,3401|call_spread_0.4|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.75,175.0,0.5,171.9,0.225023,0.022635,0.052901,-0.452297,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.4,3401|call_spread_0.4|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,175.0,3.9,4.1,8.53,853.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.4,3401|call_spread_0.4|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.03,-103.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.45,3401|call_spread_0.45|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,175.0,3.9,4.1,4.1,-410.0,0.5,171.9,0.420705,0.029942,0.071986,-0.599266,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.45,3401|call_spread_0.45|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.75,175.0,0.5,171.9,0.225023,0.022635,0.052901,-0.452297,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.45,3401|call_spread_0.45|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,175.0,3.9,4.1,8.53,853.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.45,3401|call_spread_0.45|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.03,-103.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.5,3401|call_spread_0.5|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,172.5,4.95,5.35,5.35,-535.0,0.5,171.9,0.495966,0.030604,0.073662,-0.616788,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.5,3401|call_spread_0.5|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.75,175.0,0.5,171.9,0.225023,0.022635,0.052901,-0.452297,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.5,3401|call_spread_0.5|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,172.5,4.95,5.35,11.03,1103.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.5,3401|call_spread_0.5|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,182.5,1.75,1.88,1.03,-103.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.55,3401|call_spread_0.55|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,170.0,6.05,6.95,6.95,-695.0,0.5,171.9,0.57177,0.030079,0.072433,-0.613886,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.55,3401|call_spread_0.55|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,180.0,2.33,2.49,2.33,233.0,0.5,171.9,0.283408,0.025687,0.061006,-0.512895,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.55,3401|call_spread_0.55|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,170.0,6.05,6.95,13.53,1353.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.55,3401|call_spread_0.55|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,180.0,2.33,2.49,3.53,-353.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.6,3401|call_spread_0.6|1,1,Buy-to-Open,DASH,OPT,Call,100,3/14/2025,170.0,6.05,6.95,6.95,-695.0,0.5,171.9,0.57177,0.030079,0.072433,-0.613886,,
2025-03-10 15:05:03+00:00,3401,call_spread_0.6,3401|call_spread_0.6|1,-1,Sell-to-Open,DASH,OPT,Call,100,3/14/2025,180.0,2.33,2.49,2.33,233.0,0.5,171.9,0.283408,0.025687,0.061006,-0.512895,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.6,3401|call_spread_0.6|2,-1,Sell-to-Close,DASH,OPT,Call,100,3/14/2025,170.0,6.05,6.95,13.53,1353.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3401,call_spread_0.6,3401|call_spread_0.6|2,1,Buy-to-Close,DASH,OPT,Call,100,3/14/2025,180.0,2.33,2.49,3.53,-353.0,0.0,183.53,0.0,0.0,0.0,0.0,,
2025-03-10 19:29:49+00:00,3402,call_spread_0.25,3402|call_spread_0.25|1,1,Buy-to-Open,DELL,OPT,Call,100,3/14/2025,95.0,0.85,0.92,0.92,-92.0,0.5,90.14,0.233456,0.05154,0.029541,-0.248588,,
2025-03-10 19:29:49+00:00,3402,call_spread_0.25,3402|call_spread_0.25|1,-1,Sell-to-Open,DELL,OPT,Call,100,3/14/2025,98.0,0.22,0.39,0.22,22.0,0.5,90.14,0.112146,0.033837,0.020633,-0.155143,,
2025-03-14 20:14:00+00:00,3402,call_spread_0.25,3402|call_spread_0.25|2,-1,Sell-to-Close,DELL,OPT,Call,100,3/14/2025,95.0,0.85,0.92,0.85,85.0,0.0,95.85,0.0,0.0,0.0,0.0,,
2025-03-14 20:14:00+00:00,3402,call_spread_0.25,3402|call_spread_0.25|2,1,Buy-to-Close,DELL,OPT,Call,100,3/14/2025,98.0,0.22,0.39,0.0,-0.0,0.0,95.85,0.0,0.0,0.0,0.0,,
2025-03-10 19:29:49+00:00,3402,call_spread_0.4,3402|call_spread_0.4|1,1,Buy-to-Open,DELL,OPT,Call,100,3/14/2025,92.0,1.77,1.93,1.93,-193.0,0.5,90.14,0.402881,0.061215,0.037133,-0.318115,,
2025-03-10 19:29:49+00:00,3402,call_spread_0.4,3402|call_spread_0.4|1,-1,Sell-to-Open,DELL,OPT,Call,100,3/14/2025,96.0,0.5,0.7,0.5,50.0,0.5,90.14,0.186816,0.046036,0.027464,-0.217862,,
2025-03-14 20:14:00+00:00,3402,call_spread_0.4,3402|call_spread_0.4|2,-1,Sell-to-Close,DELL,OPT,Call,100,3/14/2025,92.0,1.77,1.93,3.85,385.0,0.0,95.85,0.0,0.0,0.0,0.0,,
