timestamp,signal_id,name,order_ref,quantity,order,symbol,asset,right,multiplier,expiry,strike,bid,ask,filled_price,credit,transaction_fee,underlier,delta,gamma,vega,theta,dividend,balance
2024-10-18 15:09:47+00:00,2601,call_spread_0.4,2601|call_spread_0.4|1,1,Buy-to-Open,WOLF,OPT,Call,100,10/25/2024,17.5,0.7,0.8,0.8,-80.0,0.5,16.3,0.383117,0.128919,0.008535,-0.077553,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.4,2601|call_spread_0.4|1,-1,Sell-to-Open,WOLF,OPT,Call,100,10/25/2024,20.0,0.25,0.35,0.25,25.0,0.5,16.3,0.184952,0.078295,0.005845,-0.05975,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.4,2601|call_spread_0.4|2,-1,Sell-to-Close,WOLF,OPT,Call,100,10/25/2024,17.5,0.7,0.8,0.0,0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.4,2601|call_spread_0.4|2,1,Buy-to-Close,WOLF,OPT,Call,100,10/25/2024,20.0,0.25,0.35,0.0,-0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.45,2601|call_spread_0.45|1,1,Buy-to-Open,WOLF,OPT,Call,100,10/25/2024,17.0,0.8,0.9,0.9,-90.0,0.5,16.3,0.442217,0.137625,0.009013,-0.078774,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.45,2601|call_spread_0.45|1,-1,Sell-to-Open,WOLF,OPT,Call,100,10/25/2024,19.5,0.3,0.4,0.3,30.0,0.5,16.3,0.213705,0.08756,0.006372,-0.063996,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.45,2601|call_spread_0.45|2,-1,Sell-to-Close,WOLF,OPT,Call,100,10/25/2024,17.0,0.8,0.9,0.0,0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.45,2601|call_spread_0.45|2,1,Buy-to-Close,WOLF,OPT,Call,100,10/25/2024,19.5,0.3,0.4,0.0,-0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.5,2601|call_spread_0.5|1,1,Buy-to-Open,WOLF,OPT,Call,100,10/25/2024,16.5,1.0,1.1,1.1,-110.0,0.5,16.3,0.508275,0.142968,0.009052,-0.07863,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.5,2601|call_spread_0.5|1,-1,Sell-to-Open,WOLF,OPT,Call,100,10/25/2024,19.0,0.35,0.45,0.35,35.0,0.5,16.3,0.247406,0.097509,0.006877,-0.068277,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.5,2601|call_spread_0.5|2,-1,Sell-to-Close,WOLF,OPT,Call,100,10/25/2024,16.5,1.0,1.1,0.0,0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.5,2601|call_spread_0.5|2,1,Buy-to-Close,WOLF,OPT,Call,100,10/25/2024,19.0,0.35,0.45,0.0,-0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.55,2601|call_spread_0.55|1,1,Buy-to-Open,WOLF,OPT,Call,100,10/25/2024,16.0,1.2,1.35,1.35,-135.0,0.5,16.3,0.57897,0.143623,0.008996,-0.07648,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.55,2601|call_spread_0.55|1,-1,Sell-to-Open,WOLF,OPT,Call,100,10/25/2024,18.5,0.45,0.55,0.45,45.0,0.5,16.3,0.284855,0.108313,0.007345,-0.071529,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.55,2601|call_spread_0.55|2,-1,Sell-to-Close,WOLF,OPT,Call,100,10/25/2024,16.0,1.2,1.35,0.0,0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.55,2601|call_spread_0.55|2,1,Buy-to-Close,WOLF,OPT,Call,100,10/25/2024,18.5,0.45,0.55,0.0,-0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.6,2601|call_spread_0.6|1,1,Buy-to-Open,WOLF,OPT,Call,100,10/25/2024,16.0,1.2,1.35,1.35,-135.0,0.5,16.3,0.57897,0.143623,0.008996,-0.07648,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.6,2601|call_spread_0.6|1,-1,Sell-to-Open,WOLF,OPT,Call,100,10/25/2024,18.5,0.45,0.55,0.45,45.0,0.5,16.3,0.284855,0.108313,0.007345,-0.071529,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.6,2601|call_spread_0.6|2,-1,Sell-to-Close,WOLF,OPT,Call,100,10/25/2024,16.0,1.2,1.35,0.0,0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-25 20:15:00+00:00,2601,call_spread_0.6,2601|call_spread_0.6|2,1,Buy-to-Close,WOLF,OPT,Call,100,10/25/2024,18.5,0.45,0.55,0.0,-0.0,0.0,14.86,0.0,0.0,0.0,0.0,,
2024-10-18 15:09:47+00:00,2601,call_spread_0.65,2601|call_spread_0.65|1,1,Buy-to-Open,WOLF,OPT,Call,100,10/25/2024,15.5,1.45,1.6,1.6,-160.0,0.5,16.3,0.651344,0.13884,0.008589,-0.072111,,
