timestamp,signal_id,name,order_ref,quantity,order,symbol,asset,right,multiplier,expiry,strike,bid,ask,filled_price,credit,transaction_fee,underlier,delta,gamma,vega,theta,dividend,balance
2024-02-21 18:39:50+00:00,1401,call_spread_0.3,1401|call_spread_0.3|1,1,Buy-to-Open,WDC,OPT,Call,100,2/23/2024,54.0,0.38,0.4,0.4,-40.0,0.5,53.2,0.336047,0.207994,0.014833,-0.153723,,
2024-02-21 18:39:50+00:00,1401,call_spread_0.3,1401|call_spread_0.3|1,-1,Sell-to-Open,WDC,OPT,Call,100,2/23/2024,55.0,0.15,0.19,0.15,15.0,0.5,53.2,0.17932,0.137054,0.010658,-0.11533,,
2024-02-23 21:15:00+00:00,1401,call_spread_0.3,1401|call_spread_0.3|2,-1,Sell-to-Close,WDC,OPT,Call,100,2/23/2024,54.0,0.38,0.4,2.06,206.0,0.0,56.06,0.0,0.0,0.0,0.0,,
2024-02-23 21:15:00+00:00,1401,call_spread_0.3,1401|call_spread_0.3|2,1,Buy-to-Close,WDC,OPT,Call,100,2/23/2024,55.0,0.15,0.19,1.06,-106.0,0.0,56.06,0.0,0.0,0.0,0.0,,
2024-02-21 18:39:50+00:00,1401,call_spread_0.35,1401|call_spread_0.35|1,1,Buy-to-Open,WDC,OPT,Call,100,2/23/2024,54.0,0.38,0.4,0.4,-40.0,0.5,53.2,0.336047,0.207994,0.014833,-0.153723,,
2024-02-21 18:39:50+00:00,1401,call_spread_0.35,1401|call_spread_0.35|1,-1,Sell-to-Open,WDC,OPT,Call,100,2/23/2024,55.0,0.15,0.19,0.15,15.0,0.5,53.2,0.17932,0.137054,0.010658,-0.11533,,
2024-02-23 21:15:00+00:00,1401,call_spread_0.35,1401|call_spread_0.35|2,-1,Sell-to-Close,WDC,OPT,Call,100,2/23/2024,54.0,0.38,0.4,2.06,206.0,0.0,56.06,0.0,0.0,0.0,0.0,,
2024-02-23 21:15:00+00:00,1401,call_spread_0.35,1401|call_spread_0.35|2,1,Buy-to-Close,WDC,OPT,Call,100,2/23/2024,55.0,0.15,0.19,1.06,-106.0,0.0,56.06,0.0,0.0,0.0,0.0,,
2024-02-21 18:39:50+00:00,1401,call_spread_0.4,1401|call_spread_0.4|1,1,Buy-to-Open,WDC,OPT,Call,100,2/23/2024,54.0,0.38,0.4,0.4,-40.0,0.5,53.2,0.336047,0.207994,0.014833,-0.153723,,
2024-02-21 18:39:50+00:00,1401,call_spread_0.4,1401|call_spread_0.4|1,-1,Sell-to-Open,WDC,OPT,Call,100,2/23/2024,55.0,0.15,0.19,0.15,15.0,0.5,53.2,0.17932,0.137054,0.010658,-0.11533,,
2024-02-23 21:15:00+00:00,1401,call_spread_0.4,1401|call_spread_0.4|2,-1,Sell-to-Close,WDC,OPT,Call,100,2/23/2024,54.0,0.38,0.4,2.06,206.0,0.0,56.06,0.0,0.0,0.0,0.0,,
2024-02-23 21:15:00+00:00,1401,call_spread_0.4,1401|call_spread_0.4|2,1,Buy-to-Close,WDC,OPT,Call,100,2/23/2024,55.0,0.15,0.19,1.06,-106.0,0.0,56.06,0.0,0.0,0.0,0.0,,
2024-02-21 18:39:50+00:00,1401,call_spread_0.45,1401|call_spread_0.45|1,1,Buy-to-Open,WDC,OPT,Call,100,2/23/2024,53.0,0.8,0.83,0.83,-83.0,0.5,53.2,0.559891,0.229883,0.016056,-0.171929,,
2024-02-21 18:39:50+00:00,1401,call_spread_0.45,1401|call_spread_0.45|1,-1,Sell-to-Open,WDC,OPT,Call,100,2/23/2024,54.0,0.38,0.4,0.38,38.0,0.5,53.2,0.336047,0.207994,0.014833,-0.153723,,
2024-02-23 21:15:00+00:00,1401,call_spread_0.45,1401|call_spread_0.45|2,-1,Sell-to-Close,WDC,OPT,Call,100,2/23/2024,53.0,0.8,0.83,3.06,306.0,0.0,56.06,0.0,0.0,0.0,0.0,,
