date,ticker,t,satisfied,date,trigger_t,t_hourly,close,ngex,eps,timestamp,vma,regime,uband,lband,trend,sm_ngex,sm_eps,max_eps_2d,min_eps_2d,signal_time
10/4/2023,STZ,2023-10-04 16:35:00+00:00,TRUE,10/4/2023,2023-10-04 16:30:00+00:00,2023-10-04 16:00:00+00:00,248.55,61.306471,91.733822,2023-10-04T15:30:00,-357192.6447,1,-95018.24493,-619367.0444,Bullish,0.448904521,0.97173434,0.971736612,0.95071801,2023-10-04 15:00:00+00:00
10/5/2023,AIG,2023-10-05 17:25:00+00:00,TRUE,10/5/2023,2023-10-05 17:20:00+00:00,2023-10-05 17:00:00+00:00,59.49,39.74359,71.489621,2023-10-05T15:30:00,589050.3799,1,960527.1947,217573.5651,Bullish,0.342056779,0.893031575,0.893127812,0.876588903,2023-10-05 16:00:00+00:00
10/5/2023,BLK,2023-10-05 16:15:00+00:00,TRUE,10/5/2023,2023-10-05 16:10:00+00:00,2023-10-05 16:00:00+00:00,635.38,39.76801,94.358974,2023-10-05T15:30:00,-367139.2268,1,-165602.1046,-568676.349,Bullish,0.41827608,0.974888729,0.974888729,0.955344952,2023-10-05 15:00:00+00:00
10/5/2023,BURL,2023-10-05 14:10:00+00:00,TRUE,10/5/2023,2023-10-05 14:05:00+00:00,2023-10-05 14:00:00+00:00,124,52.673993,95.543346,2023-10-05T13:30:00,-2249113.859,1,-1397492.653,-3100735.065,Bullish,0.409120384,1,1,0.913412745,2023-10-04 19:59:00+00:00
10/5/2023,CRM,2023-10-05 16:05:00+00:00,TRUE,10/5/2023,2023-10-05 16:00:00+00:00,2023-10-05 16:00:00+00:00,199.34,17.228327,99.230769,2023-10-05T15:30:00,-2264403.065,1,-561076.0142,-3967730.116,Bullish,0.417385338,0.957671756,0.957714802,0.93539538,2023-10-05 15:00:00+00:00
10/5/2023,HSY,2023-10-05 15:25:00+00:00,TRUE,10/5/2023,2023-10-05 15:20:00+00:00,2023-10-05 15:00:00+00:00,197.76,80.903541,99.969475,2023-10-05T13:30:00,-63991.15145,1,107550.8242,-235533.1271,Bullish,0.898586777,0.963538708,0.978053613,0.963538708,2023-10-05 14:00:00+00:00
10/5/2023,JNJ,2023-10-05 15:55:00+00:00,TRUE,10/5/2023,2023-10-05 15:50:00+00:00,2023-10-05 15:00:00+00:00,156.7,82.112332,64.188034,2023-10-05T13:30:00,-578330.1503,1,1519686.533,-2676346.834,Bullish,0.645319136,0.812983036,0.850323442,0.812669035,2023-10-05 14:00:00+00:00
10/5/2023,LOW,2023-10-05 16:20:00+00:00,TRUE,10/5/2023,2023-10-05 16:15:00+00:00,2023-10-05 16:00:00+00:00,198.37,51.599512,99.273504,2023-10-05T15:30:00,-1409706.951,1,-1078076.906,-1741336.996,Bullish,0.591909431,0.97967781,0.988971705,0.97967781,2023-10-05 15:00:00+00:00
10/5/2023,MA,2023-10-05 15:25:00+00:00,TRUE,10/5/2023,2023-10-05 15:20:00+00:00,2023-10-05 15:00:00+00:00,390.32,23.669109,99.932845,2023-10-05T13:30:00,-3437651.13,1,-2618136.446,-4257165.813,Bullish,0.267107687,0.965294777,0.966755707,0.954310942,2023-10-05 14:00:00+00:00
10/5/2023,MCD,2023-10-05 17:15:00+00:00,TRUE,10/5/2023,2023-10-05 17:10:00+00:00,2023-10-05 17:00:00+00:00,253.43,7.448107,99.97558,2023-10-05T15:30:00,-1793604.01,1,-775699.0822,-2811508.938,Bullish,0.245632769,0.967902197,0.99169291,0.967898901,2023-10-05 16:00:00+00:00
10/5/2023,MDLZ,2023-10-05 19:10:00+00:00,TRUE,10/5/2023,2023-10-05 19:05:00+00:00,2023-10-05 19:00:00+00:00,65.895,61.709402,99.957265,2023-10-05T17:30:00,-3775583.42,1,-3518451.907,-4032714.933,Bullish,0.560871459,0.958572018,0.990306689,0.958453415,2023-10-05 18:00:00+00:00
10/5/2023,MMM,2023-10-05 16:30:00+00:00,TRUE,10/5/2023,2023-10-05 16:25:00+00:00,2023-10-05 16:00:00+00:00,86.67,21.068376,99.93895,2023-10-05T15:30:00,-2616066.836,1,-1713711.919,-3518421.752,Bullish,0.307498386,0.991127429,0.997105805,0.980155432,2023-10-05 15:00:00+00:00
10/5/2023,MU,2023-10-05 17:40:00+00:00,TRUE,10/5/2023,2023-10-05 17:35:00+00:00,2023-10-05 17:00:00+00:00,69.13,48.437118,99.438339,2023-10-05T15:30:00,1485074.144,1,7327161.801,-4357013.514,Bullish,0.414929575,0.981726821,1,0.962100535,2023-10-05 16:00:00+00:00
10/5/2023,RBLX,2023-10-05 16:10:00+00:00,TRUE,10/5/2023,2023-10-05 16:05:00+00:00,2023-10-05 16:00:00+00:00,29.31,80.793651,97.460317,2023-10-05T15:30:00,16191145.64,1,21418148.89,10964142.4,Bullish,0.619713261,0.809963101,0.828352372,0.795497873,2023-10-05 15:00:00+00:00
10/5/2023,SEDG,2023-10-05 15:15:00+00:00,TRUE,10/5/2023,2023-10-05 15:10:00+00:00,2023-10-05 15:00:00+00:00,117.73,59.86569,99.98779,2023-10-05T13:30:00,-424134.65,1,182997.0324,-1031266.333,Bullish,0.707298431,0.947015816,0.952264166,0.947015442,2023-10-05 14:00:00+00:00
10/5/2023,TTWO,2023-10-05 14:35:00+00:00,TRUE,10/5/2023,2023-10-05 14:30:00+00:00,2023-10-05 14:00:00+00:00,139.75,47.118437,99.85348,2023-10-05T13:30:00,1397060.369,1,2379832.651,414288.0867,Bullish,0.375105964,0.801662243,0.801662243,0.626904725,2023-10-04 19:59:00+00:00
10/5/2023,UNP,2023-10-05 16:15:00+00:00,TRUE,10/5/2023,2023-10-05 16:10:00+00:00,2023-10-05 16:00:00+00:00,199.865,46.141636,99.71917,2023-10-05T15:30:00,-718506.6372,1,-555633.1806,-881380.0939,Bullish,0.459307275,0.907112628,0.93065923,0.907112628,2023-10-05 15:00:00+00:00
10/6/2023,ALLY,2023-10-06 14:35:00+00:00,TRUE,10/6/2023,2023-10-06 14:30:00+00:00,2023-10-06 14:00:00+00:00,24.57,99.401709,97.771673,2023-10-06T13:30:00,-626425.6653,1,2763885.591,-4016736.922,Bullish,0.135225132,0.978376545,1,0.978376545,2023-10-05 19:59:00+00:00
10/6/2023,BLK,2023-10-06 14:30:00+00:00,TRUE,10/6/2023,2023-10-06 14:25:00+00:00,2023-10-06 14:00:00+00:00,636.81,35.360195,92.954823,2023-10-06T13:30:00,-235247.6195,1,32334.94267,-502830.1818,Bullish,0.421094864,0.935821971,0.959387626,0.935821971,2023-10-05 19:59:00+00:00
10/6/2023,BURL,2023-10-06 14:35:00+00:00,TRUE,10/6/2023,2023-10-06 14:30:00+00:00,2023-10-06 14:00:00+00:00,120.03,32.478632,99.98779,2023-10-06T13:30:00,-1074421.054,1,-622025.67,-1526816.437,Bullish,0.52788884,0.990910536,0.996445186,0.96810697,2023-10-05 19:59:00+00:00
10/6/2023,BX,2023-10-06 14:35:00+00:00,TRUE,10/6/2023,2023-10-06 14:30:00+00:00,2023-10-06 14:00:00+00:00,102.81,21.709402,99.74359,2023-10-06T13:30:00,-6728053.581,1,-4635490.716,-8820616.446,Bullish,0.139586511,0.978035267,0.98872519,0.971326421,2023-10-05 19:59:00+00:00
10/6/2023,DPZ,2023-10-06 14:20:00+00:00,TRUE,10/6/2023,2023-10-06 14:15:00+00:00,2023-10-06 14:00:00+00:00,351.82,40.39072,100,2023-10-06T13:30:00,-841980.1894,1,-484251.1748,-1199709.204,Bullish,0.386870034,0.98397378,0.984127764,0.952234561,2023-10-05 19:59:00+00:00
10/6/2023,MELI,2023-10-06 14:25:00+00:00,TRUE,10/6/2023,2023-10-06 14:20:00+00:00,2023-10-06 14:00:00+00:00,1196,3.956044,99.90232,2023-10-06T13:30:00,-771534.4135,1,-91634.31673,-1451434.51,Bullish,0.151464141,0.946299854,0.946299854,0.795900275,2023-10-05 19:59:00+00:00
10/6/2023,MMM,2023-10-06 14:35:00+00:00,TRUE,10/6/2023,2023-10-06 14:30:00+00:00,2023-10-06 14:00:00+00:00,86.8059,27.643468,99.474969,2023-10-06T13:30:00,-1613804.958,1,-28617.23187,-3198992.683,Bullish,0.295216745,0.983724113,0.995615775,0.983323195,2023-10-05 19:59:00+00:00
10/6/2023,MOS,2023-10-06 14:40:00+00:00,TRUE,10/6/2023,2023-10-06 14:35:00+00:00,2023-10-06 14:00:00+00:00,33.56,11.452991,85.610501,2023-10-06T13:30:00,-2515332.605,1,-1849579.829,-3181085.381,Bullish,0.312061137,0.821311652,0.962257938,0.821014227,2023-10-05 19:59:00+00:00
10/6/2023,MTCH,2023-10-06 14:35:00+00:00,TRUE,10/6/2023,2023-10-06 14:30:00+00:00,2023-10-06 14:00:00+00:00,36.46,31.330891,99.69475,2023-10-06T13:30:00,-7307321.331,1,-3755941.147,-10858701.52,Bullish,0.161168617,0.985401669,0.985401669,0.973348059,2023-10-05 19:59:00+00:00
10/6/2023,PNC,2023-10-06 14:30:00+00:00,TRUE,10/6/2023,2023-10-06 14:25:00+00:00,2023-10-06 14:00:00+00:00,119.37,16.043956,81.599512,2023-10-06T13:30:00,-1230085.278,1,-712780.0255,-1747390.53,Bullish,0.089122554,0.791130198,0.829444408,0.790420024,2023-10-05 19:59:00+00:00
10/6/2023,SBUX,2023-10-06 14:35:00+00:00,TRUE,10/6/2023,2023-10-06 14:30:00+00:00,2023-10-06 14:00:00+00:00,92.57,68.583639,63.620269,2023-10-06T13:30:00,897811.6141,1,3537751.451,-1742128.223,Bullish,0.414184816,0.747295534,0.878447763,0.746531198,2023-10-05 19:59:00+00:00
10/6/2023,XP,2023-10-06 14:10:00+00:00,TRUE,10/6/2023,2023-10-06 14:05:00+00:00,2023-10-06 14:00:00+00:00,21.14,67.179487,100,2023-10-06T13:30:00,147037.8926,1,431108.9957,-137033.2106,Bullish,0.75972271,0.953560317,0.962892642,0.952331388,2023-10-05 19:59:00+00:00
10/9/2023,ABT,2023-10-09 15:35:00+00:00,TRUE,10/9/2023,2023-10-09 15:30:00+00:00,2023-10-09 15:00:00+00:00,96.065,47.045177,78.864469,2023-10-09T13:30:00,-2302366.24,1,4981349.411,-9586081.892,Bullish,0.462054032,0.74362159,0.870829077,0.743427682,2023-10-09 14:00:00+00:00
10/9/2023,ADSK,2023-10-09 14:15:00+00:00,TRUE,10/9/2023,2023-10-09 14:10:00+00:00,2023-10-09 14:00:00+00:00,207.63,59.255189,99.835165,2023-10-09T13:30:00,-700214.1143,1,351879.5343,-1752307.763,Bullish,0.370604184,0.883080124,0.889935275,0.856129884,2023-10-06 19:59:00+00:00
10/9/2023,ALB,2023-10-09 14:15:00+00:00,TRUE,10/9/2023,2023-10-09 14:10:00+00:00,2023-10-09 14:00:00+00:00,154.63,78.266178,95.934066,2023-10-09T13:30:00,-1048631.703,1,-188094.4809,-1909168.924,Bullish,0.717930185,0.892309965,0.946386379,0.892269366,2023-10-06 19:59:00+00:00
10/9/2023,BLK,2023-10-09 15:10:00+00:00,TRUE,10/9/2023,2023-10-09 15:05:00+00:00,2023-10-09 15:00:00+00:00,643.2966,45.360195,86.068376,2023-10-09T13:30:00,-173142.7997,1,151481.2805,-497766.8799,Bullish,0.461737601,0.849176651,0.943044511,0.849168855,2023-10-09 14:00:00+00:00
10/9/2023,CTAS,2023-10-09 14:30:00+00:00,TRUE,10/9/2023,2023-10-09 14:25:00+00:00,2023-10-09 14:00:00+00:00,123.345,12.905983,35.995116,2023-10-09T13:30:00,-70981.8477,1,6977.273042,-148940.9684,Bullish,0.057712625,0.836510633,0.874140319,0.830721855,2023-10-06 19:59:00+00:00
10/9/2023,DKS,2023-10-09 15:20:00+00:00,TRUE,10/9/2023,2023-10-09 15:15:00+00:00,2023-10-09 15:00:00+00:00,102.26,33.296703,54.322344,2023-10-09T13:30:00,-2356965.264,1,-1141518.556,-3572411.972,Bullish,0.10339761,0.932944558,0.967851677,0.932399366,2023-10-09 14:00:00+00:00
10/9/2023,HD,2023-10-09 15:35:00+00:00,TRUE,10/9/2023,2023-10-09 15:30:00+00:00,2023-10-09 15:00:00+00:00,290.14,77.094017,52.631258,2023-10-09T13:30:00,-3884705.335,1,-61864.63057,-7707546.039,Bullish,0.384153859,0.929072586,0.965875246,0.928572607,2023-10-09 14:00:00+00:00
10/9/2023,HON,2023-10-09 17:15:00+00:00,TRUE,10/9/2023,2023-10-09 17:10:00+00:00,2023-10-09 17:00:00+00:00,185.1317,70.20757,63.663004,2023-10-09T15:30:00,494801.1038,1,2690113.197,-1700510.989,Bullish,0.562004698,0.762639007,0.884716021,0.744179172,2023-10-09 16:00:00+00:00
10/9/2023,JPM,2023-10-09 14:05:00+00:00,TRUE,10/9/2023,2023-10-09 14:00:00+00:00,2023-10-09 14:00:00+00:00,144.22,47.490842,92.704518,2023-10-09T13:30:00,254303.8041,1,11821031.9,-11312424.29,Bullish,0.517368958,0.896284608,0.962537375,0.896282179,2023-10-06 19:59:00+00:00
10/9/2023,KO,2023-10-09 14:10:00+00:00,TRUE,10/9/2023,2023-10-09 14:05:00+00:00,2023-10-09 14:00:00+00:00,52.475,20.799756,97.997558,2023-10-09T13:30:00,-5727098.464,1,1845684.74,-13299881.67,Bullish,0.020083868,0.973932705,0.976689679,0.969078417,2023-10-06 19:59:00+00:00
10/9/2023,LEN,2023-10-09 14:20:00+00:00,TRUE,10/9/2023,2023-10-09 14:15:00+00:00,2023-10-09 14:00:00+00:00,108.13,83.186813,99.67033,2023-10-09T13:30:00,-393141.5387,1,636800.115,-1423083.192,Bullish,0.264844256,0.961267326,0.972245696,0.955430045,2023-10-06 19:59:00+00:00
10/9/2023,LLY,2023-10-09 15:25:00+00:00,TRUE,10/9/2023,2023-10-09 15:20:00+00:00,2023-10-09 15:00:00+00:00,568.83,55.299145,70.915751,2023-10-09T13:30:00,2772278.771,1,5381332.214,163225.3292,Bullish,0.693241348,0.853327148,0.927499483,0.851991545,2023-10-09 14:00:00+00:00
10/9/2023,MMM,2023-10-09 15:10:00+00:00,TRUE,10/9/2023,2023-10-09 15:05:00+00:00,2023-10-09 15:00:00+00:00,88.29,66.459096,93.394383,2023-10-09T13:30:00,-586291.4621,1,1354652.524,-2527235.448,Bullish,0.453197093,0.939490163,0.975982071,0.939488799,2023-10-09 14:00:00+00:00
10/9/2023,MS,2023-10-09 14:25:00+00:00,TRUE,10/9/2023,2023-10-09 14:20:00+00:00,2023-10-09 14:00:00+00:00,79.44,71.526252,47.643468,2023-10-09T13:30:00,-1552760.63,1,1183969.935,-4289491.196,Bullish,0.676896461,0.508087483,0.832905787,0.508087483,2023-10-06 19:59:00+00:00
10/9/2023,NSC,2023-10-09 17:25:00+00:00,TRUE,10/9/2023,2023-10-09 17:20:00+00:00,2023-10-09 17:00:00+00:00,194.27,53.388278,76.306471,2023-10-09T15:30:00,-166948.3392,1,117808.2752,-451704.9536,Bullish,0.308316788,0.877171294,0.924588825,0.877066463,2023-10-09 16:00:00+00:00
10/9/2023,SPGI,2023-10-09 16:25:00+00:00,TRUE,10/9/2023,2023-10-09 16:20:00+00:00,2023-10-09 16:00:00+00:00,364.58,53.260073,63.455433,2023-10-09T15:30:00,-936826.3453,1,-565270.5165,-1308382.174,Bullish,0.249053326,0.715977795,0.86967644,0.715977795,2023-10-09 15:00:00+00:00
10/9/2023,TMO,2023-10-09 15:55:00+00:00,TRUE,10/9/2023,2023-10-09 15:50:00+00:00,2023-10-09 15:00:00+00:00,490.984,62.356532,100,2023-10-09T13:30:00,-1702181.404,1,211637.0347,-3615999.844,Bullish,0.128302859,0.948541874,0.948541874,0.916697337,2023-10-09 14:00:00+00:00
10/9/2023,TOL,2023-10-09 14:25:00+00:00,TRUE,10/9/2023,2023-10-09 14:20:00+00:00,2023-10-09 14:00:00+00:00,70.39,59.62149,99.725275,2023-10-09T13:30:00,-403659.4177,1,-196532.8248,-610786.0106,Bullish,0.453564174,0.976755874,0.982773944,0.968137749,2023-10-06 19:59:00+00:00
10/9/2023,WDC,2023-10-09 14:45:00+00:00,TRUE,10/9/2023,2023-10-09 14:40:00+00:00,2023-10-09 14:00:00+00:00,45.31,71.770452,100,2023-10-09T13:30:00,2729086.938,1,4238661.729,1219512.146,Bullish,0.416028661,1,1,0.683597241,2023-10-06 19:59:00+00:00
10/10/2023,KMB,2023-10-10 15:35:00+00:00,TRUE,10/10/2023,2023-10-10 15:30:00+00:00,2023-10-10 15:00:00+00:00,118.88,50.07326,89.664225,2023-10-10T13:30:00,-357693.5238,1,-129215.4058,-586171.6419,Bullish,0.390469102,0.964910901,0.969379303,0.951252897,2023-10-10 14:00:00+00:00
10/10/2023,PEP,2023-10-10 16:10:00+00:00,TRUE,10/10/2023,2023-10-10 16:05:00+00:00,2023-10-10 16:00:00+00:00,163.765,95.335775,85.512821,2023-10-10T15:30:00,-2725864.215,1,2464399.591,-7916128.021,Bullish,0.597534966,0.932813087,0.959231488,0.932813087,2023-10-10 15:00:00+00:00
10/11/2023,ABBV,2023-10-11 17:15:00+00:00,TRUE,10/11/2023,2023-10-11 17:10:00+00:00,2023-10-11 17:00:00+00:00,149.25,84.444444,68.205128,2023-10-11T15:30:00,1261764.054,1,3344620.675,-821092.5678,Bullish,0.440707326,0.756885091,0.844409688,0.749935896,2023-10-11 16:00:00+00:00
10/11/2023,ABNB,2023-10-11 18:30:00+00:00,TRUE,10/11/2023,2023-10-11 18:25:00+00:00,2023-10-11 18:00:00+00:00,129,76.556777,84.749695,2023-10-11T17:30:00,-174848.5369,1,1735870.366,-2085567.439,Bullish,1,0.838446407,0.898305891,0.838446407,2023-10-11 17:00:00+00:00
10/11/2023,ADSK,2023-10-11 19:35:00+00:00,TRUE,10/11/2023,2023-10-11 19:30:00+00:00,2023-10-11 19:00:00+00:00,212.51,85.879121,91.117216,2023-10-11T17:30:00,336987.4733,1,685747.2339,-11772.28727,Bullish,0.833466878,0.936322521,0.936324954,0.902829121,2023-10-11 18:00:00+00:00
10/11/2023,ALB,2023-10-11 18:35:00+00:00,TRUE,10/11/2023,2023-10-11 18:30:00+00:00,2023-10-11 18:00:00+00:00,163.65,90.866911,67.112332,2023-10-11T17:30:00,-560550.581,1,-78217.35032,-1042883.812,Bullish,0.843908751,0.733792494,0.847337914,0.732554017,2023-10-11 17:00:00+00:00
10/11/2023,BKNG,2023-10-11 19:30:00+00:00,TRUE,10/11/2023,2023-10-11 19:25:00+00:00,2023-10-11 18:59:00+00:00,3058.07,53.553114,92.344322,2023-10-11T17:30:00,80752.84899,1,544902.7517,-383397.0537,Bullish,0.41005823,0.981316497,0.981316497,0.918286334,2023-10-11 17:57:00+00:00
10/11/2023,BURL,2023-10-11 14:55:00+00:00,TRUE,10/11/2023,2023-10-11 14:50:00+00:00,2023-10-11 14:00:00+00:00,122.925,83.345543,95.128205,2023-10-11T13:30:00,586427.4913,1,892100.9449,280754.0377,Bullish,0.875859318,0.947560532,0.957538711,0.947397912,2023-10-10 19:59:00+00:00
10/11/2023,BX,2023-10-11 18:25:00+00:00,TRUE,10/11/2023,2023-10-11 18:20:00+00:00,2023-10-11 18:00:00+00:00,105.92,48.980464,77.924298,2023-10-11T17:30:00,-3271741.061,1,-1040412.735,-5503069.387,Bullish,0.626516844,0.788606846,0.88300387,0.78816602,2023-10-11 17:00:00+00:00
10/11/2023,CELH,2023-10-11 19:30:00+00:00,TRUE,10/11/2023,2023-10-11 19:25:00+00:00,2023-10-11 19:00:00+00:00,54.7733,89.8779,80.555556,2023-10-11T17:30:00,726280.0191,1,1371981.405,80578.63276,Bullish,0.939829251,0.767738258,0.876905393,0.767738258,2023-10-11 18:00:00+00:00
10/11/2023,COF,2023-10-11 17:05:00+00:00,TRUE,10/11/2023,2023-10-11 17:00:00+00:00,2023-10-11 17:00:00+00:00,96.15,58.742369,75.811966,2023-10-11T15:30:00,-145953.0634,1,232396.4097,-524302.5364,Bullish,0.753461493,0.732534232,0.863848402,0.732511263,2023-10-11 16:00:00+00:00
10/11/2023,COHR,2023-10-11 14:10:00+00:00,TRUE,10/11/2023,2023-10-11 14:05:00+00:00,2023-10-11 14:00:00+00:00,35.02,71.404151,4.896215,2023-10-11T13:30:00,-92152.16663,1,62303.53961,-246607.8729,Bullish,0.482269353,0.547452666,0.845560802,0.547452666,2023-10-10 19:59:00+00:00
10/11/2023,EXPE,2023-10-11 18:25:00+00:00,TRUE,10/11/2023,2023-10-11 18:20:00+00:00,2023-10-11 18:00:00+00:00,101.99,93.351648,81.282051,2023-10-11T17:30:00,7604424.543,1,11814801.5,3394047.582,Bullish,0.98681432,0.866539842,0.933065431,0.866506302,2023-10-11 17:00:00+00:00
10/11/2023,LEN,2023-10-11 18:50:00+00:00,TRUE,10/11/2023,2023-10-11 18:45:00+00:00,2023-10-11 18:00:00+00:00,113.06,97.789988,93.699634,2023-10-11T17:30:00,1549086.998,1,2672165.43,426008.5651,Bullish,1,0.94791574,0.960131116,0.940492652,2023-10-11 17:00:00+00:00
10/11/2023,MDT,2023-10-11 15:05:00+00:00,TRUE,10/11/2023,2023-10-11 15:00:00+00:00,2023-10-11 15:00:00+00:00,73.11,43.663004,99.85348,2023-10-11T13:30:00,-587079.2687,1,-131070.9638,-1043087.574,Bullish,0.551925435,0.862579167,0.869316408,0.784646681,2023-10-11 14:00:00+00:00
10/11/2023,MELI,2023-10-11 14:10:00+00:00,TRUE,10/11/2023,2023-10-11 14:05:00+00:00,2023-10-11 14:00:00+00:00,1258.32,65.909646,78.998779,2023-10-11T13:30:00,-299404.7656,1,113325.6627,-712135.1939,Bullish,0.415082058,0.865534028,0.887857272,0.865534028,2023-10-10 19:59:00+00:00
10/11/2023,NET,2023-10-11 18:30:00+00:00,TRUE,10/11/2023,2023-10-11 18:25:00+00:00,2023-10-11 18:00:00+00:00,65.23,86.971917,93.211233,2023-10-11T17:30:00,1981473.856,1,2803777.607,1159170.105,Bullish,0.943739131,1,1,0.857849926,2023-10-11 17:00:00+00:00
10/11/2023,OXY,2023-10-11 14:50:00+00:00,TRUE,10/11/2023,2023-10-11 14:45:00+00:00,2023-10-11 14:00:00+00:00,63.5599,63.650794,77.887668,2023-10-11T13:30:00,6000845.392,1,12428997.51,-427306.7238,Bullish,0.682022696,0.611568943,0.804279539,0.611561734,2023-10-10 19:59:00+00:00
10/11/2023,PEP,2023-10-11 15:35:00+00:00,TRUE,10/11/2023,2023-10-11 15:30:00+00:00,2023-10-11 15:00:00+00:00,162.22,83.717949,87.258852,2023-10-11T13:30:00,501356.7713,1,6942613.11,-5939899.567,Bullish,0.868005181,0.864569598,0.948707863,0.864569598,2023-10-11 14:00:00+00:00
10/11/2023,PG,2023-10-11 15:10:00+00:00,TRUE,10/11/2023,2023-10-11 15:05:00+00:00,2023-10-11 15:00:00+00:00,143.1,30.964591,94.761905,2023-10-11T13:30:00,-2442708.418,1,-1042543.08,-3842873.755,Bullish,0.389369978,0.887625083,0.961837083,0.887625083,2023-10-11 14:00:00+00:00
10/11/2023,PHM,2023-10-11 18:25:00+00:00,TRUE,10/11/2023,2023-10-11 18:20:00+00:00,2023-10-11 18:00:00+00:00,74.84,82.887668,63.791209,2023-10-11T17:30:00,157884.2795,1,295683.6983,20084.86072,Bullish,0.908442888,0.673063799,0.839252214,0.673060422,2023-10-11 17:00:00+00:00
10/11/2023,RCL,2023-10-11 14:05:00+00:00,TRUE,10/11/2023,2023-10-11 14:00:00+00:00,2023-10-11 14:00:00+00:00,90.07,89.413919,86.489621,2023-10-11T13:30:00,-453001.2838,1,569081.6507,-1475084.218,Bullish,0.703732521,0.919068582,0.956021331,0.919062104,2023-10-10 19:59:00+00:00
10/11/2023,SCHW,2023-10-11 18:05:00+00:00,TRUE,10/11/2023,2023-10-11 18:00:00+00:00,2023-10-11 18:00:00+00:00,51.45,69.639805,85.512821,2023-10-11T17:30:00,-1664216.866,1,303532.7079,-3631966.44,Bullish,0.751836395,0.781464023,0.87017798,0.781464023,2023-10-11 17:00:00+00:00
10/11/2023,SHOP,2023-10-11 15:05:00+00:00,TRUE,10/11/2023,2023-10-11 15:00:00+00:00,2023-10-11 15:00:00+00:00,55.23,88.528694,77.393162,2023-10-11T13:30:00,3185763.343,1,5364421.413,1007105.273,Bullish,0.850564943,0.808683935,0.886271984,0.808683935,2023-10-11 14:00:00+00:00
