date,ticker,t,satisfied,date.1,trigger_t,t_hourly,close,ngex,eps,timestamp,vma,regime,uband,lband,trend,sm_ngex,sm_eps,max_eps_2d,min_eps_2d,signal_time,signal_id
2/21/2024,WDC,2024-02-21 18:40:00+00:00,True,2/21/2024,2024-02-21 18:35:00+00:00,2024-02-21 18:00:00+00:00,53.21,47.948718,99.072039,2024-02-21T16:30:00,28618.14981,1,2739036.054,-2681799.754,Bullish,0.642543205,0.999601156,0.999601156,0.962505181,2024-02-21 17:00:00+00:00,1401
2/22/2024,ADBE,2024-02-22 16:00:00+00:00,True,2/22/2024,2024-02-22 15:55:00+00:00,2024-02-22 15:00:00+00:00,542.765,54.017094,90.47619,2024-02-22T14:30:00,-6957017.14,1,-4236517.25,-9677517.03,Bullish,0.323963453,0.980584347,1.0,0.980584347,2024-02-21 20:59:00+00:00,1402
2/22/2024,AKAM,2024-02-22 17:50:00+00:00,True,2/22/2024,2024-02-22 17:45:00+00:00,2024-02-22 17:00:00+00:00,107.04,55.518926,99.58486,2024-02-22T16:30:00,-2090460.933,1,-764592.4371,-3416329.429,Bullish,0.148406916,0.977242452,1.0,0.964244596,2024-02-22 16:00:00+00:00,1403
2/22/2024,DXCM,2024-02-22 20:25:00+00:00,True,2/22/2024,2024-02-22 20:20:00+00:00,2024-02-22 20:00:00+00:00,116.75,38.351648,89.84127,2024-02-22T18:30:00,-1436807.315,1,-862940.129,-2010674.501,Bullish,0.309868116,0.979271485,0.979271485,0.913250083,2024-02-22 19:00:00+00:00,1404
2/22/2024,FTNT,2024-02-22 19:05:00+00:00,True,2/22/2024,2024-02-22 19:00:00+00:00,2024-02-22 19:00:00+00:00,66.51,58.669109,80.946276,2024-02-22T18:30:00,1805947.87,1,3547414.526,64481.21328,Bullish,0.47892883,0.915548384,0.915548384,0.587980329,2024-02-22 18:00:00+00:00,1405
2/22/2024,IRM,2024-02-22 15:35:00+00:00,True,2/22/2024,2024-02-22 15:30:00+00:00,2024-02-22 15:00:00+00:00,72.33,46.630037,0.103785,2024-02-22T14:30:00,375424.4685,1,719095.4797,31753.45733,Bullish,0.064320336,0.854796717,0.854811346,0.755530004,2024-02-21 20:59:00+00:00,1406
2/22/2024,NOW,2024-02-22 19:30:00+00:00,True,2/22/2024,2024-02-22 19:25:00+00:00,2024-02-22 19:00:00+00:00,769.145,72.319902,83.437118,2024-02-22T18:30:00,984286.9606,1,2181990.293,-213416.3713,Bullish,0.439104566,0.87880292,0.91222358,0.876826123,2024-02-22 18:00:00+00:00,1407
2/22/2024,RCL,2024-02-22 19:35:00+00:00,True,2/22/2024,2024-02-22 19:30:00+00:00,2024-02-22 19:00:00+00:00,123.375,98.559219,47.600733,2024-02-22T18:30:00,2764851.989,1,6070708.894,-541004.9157,Bullish,0.315396261,0.78447062,0.923017753,0.78447062,2024-02-22 18:00:00+00:00,1408
2/23/2024,RCL,2024-02-23 15:20:00+00:00,True,2/23/2024,2024-02-23 15:15:00+00:00,2024-02-23 15:00:00+00:00,121.5,99.181929,61.196581,2024-02-23T14:30:00,5123881.573,1,8916720.707,1331042.44,Bullish,0.685721849,0.642875344,0.899178053,0.642875344,2024-02-22 20:59:00+00:00,1409
2/27/2024,BA,2024-02-27 16:25:00+00:00,True,2/27/2024,2024-02-27 16:20:00+00:00,2024-02-27 16:00:00+00:00,200.2,40.940171,98.754579,2024-02-27T14:30:00,-9307848.274,1,-3734894.752,-14880801.79,Bullish,0.394695563,0.957740765,0.973689457,0.956270138,2024-02-27 15:00:00+00:00,1410
