date,ticker,t,satisfied,date,trigger_t,t_hourly,close,ngex,eps,timestamp,vma,regime,uband,lband,trend,sm_ngex,sm_eps,max_eps_2d,min_eps_2d,signal_time
3/31/2025,PANW,2025-03-31 14:10:00+00:00,TRUE,3/31/2025,2025-03-31 14:05:00+00:00,2025-03-31 13:58:00+00:00,167.54,37.179487,99.89011,2025-03-31T13:30:00,-10072508.77,1,4697086.552,-24842104.1,Bullish,0.015383714,1,1,0.515034347,2025-03-28 19:58:00+00:00
4/1/2025,NTAP,2025-04-01 19:20:00+00:00,TRUE,4/1/2025,2025-04-01 19:15:00+00:00,2025-04-01 19:00:00+00:00,88.65,69.218559,92.167277,2025-04-01T17:30:00,-152335.962,1,18010.67116,-322682.5952,Bullish,0.590562499,0.97307991,0.98442872,0.92817569,2025-04-01 17:59:00+00:00
4/1/2025,ON,2025-04-01 19:00:00+00:00,TRUE,4/1/2025,2025-04-01 18:55:00+00:00,2025-04-01 17:59:00+00:00,39.67,74.725275,98.559219,2025-04-01T17:30:00,-7684724.673,1,-5317846.565,-10051602.78,Bullish,0.705379133,1,1,0.802388478,2025-04-01 16:59:00+00:00
4/2/2025,CAT,2025-04-02 14:30:00+00:00,TRUE,4/2/2025,2025-04-02 14:25:00+00:00,2025-04-02 13:58:00+00:00,328.7,69.023199,90.714286,2025-04-02T13:30:00,-923013.8365,1,-314616.2184,-1531411.455,Bullish,0.580573214,0.952320915,0.952416021,0.855207646,2025-04-01 19:58:00+00:00
4/2/2025,DHR,2025-04-02 14:05:00+00:00,TRUE,4/2/2025,2025-04-02 14:00:00+00:00,2025-04-02 13:58:00+00:00,200.67,15.30525,98.864469,2025-04-02T13:30:00,-5226901.333,1,-4369320.08,-6084482.587,Bullish,0.209654735,1,1,0.76905221,2025-04-01 19:59:00+00:00
4/2/2025,RBLX,2025-04-02 19:40:00+00:00,TRUE,4/2/2025,2025-04-02 19:35:00+00:00,2025-04-02 18:59:00+00:00,60.915,95.543346,76.208791,2025-04-02T17:30:00,181225.7562,1,1802985.369,-1440533.857,Bullish,0.768242393,0.816987688,0.816987688,0.573651812,2025-04-02 17:59:00+00:00
4/2/2025,TOL,2025-04-02 14:05:00+00:00,TRUE,4/2/2025,2025-04-02 14:00:00+00:00,2025-04-02 13:57:00+00:00,105.06,72.405372,81.898657,2025-04-02T13:30:00,-814316.7659,1,-589857.2798,-1038776.252,Bullish,0.627683736,0.896662561,0.896662561,0.748279222,2025-04-01 19:58:00+00:00
4/3/2025,AZN,2025-04-03 16:20:00+00:00,TRUE,4/3/2025,2025-04-03 16:15:00+00:00,2025-04-03 15:59:00+00:00,74.675,63.089133,59.80464,2025-04-03T15:30:00,1741944.419,1,3836617.141,-352728.3033,Bullish,0.427596421,0.887516602,0.907075646,0.881043568,2025-04-03 15:00:00+00:00
4/3/2025,BE,2025-04-03 14:40:00+00:00,TRUE,4/3/2025,2025-04-03 14:35:00+00:00,2025-04-03 14:00:00+00:00,19.53,34.810745,99.93895,2025-04-03T13:30:00,-973990.3058,1,-627366.8284,-1320613.783,Bullish,0.25974307,0.840214775,0.854521262,0.840214775,2025-04-02 19:59:00+00:00
4/3/2025,DLR,2025-04-03 19:40:00+00:00,TRUE,4/3/2025,2025-04-03 19:35:00+00:00,2025-04-03 18:58:00+00:00,141.18,63.382173,96.111111,2025-04-03T17:30:00,655263.986,1,1253011.937,57516.03513,Bullish,0.833080777,0.777889728,0.875016174,0.777884771,2025-04-03 17:58:00+00:00
