date,ticker,t,satisfied,date.1,trigger_t,t_hourly,close,ngex,eps,timestamp,vma,regime,uband,lband,trend,sm_ngex,sm_eps,max_eps_2d,min_eps_2d,signal_time,signal_id
10/27/2023,BIIB,2023-10-27 18:15:00+00:00,True,10/27/2023,2023-10-27 18:10:00+00:00,2023-10-27 18:00:00+00:00,234.45,33.699634,99.76801,2023-10-27T17:30:00,-1037021.723,1,-562113.6711,-1511929.775,Bullish,0.304269429,0.99844696,1.0,0.993920708,2023-10-27 17:00:00+00:00,1001
10/27/2023,BK,2023-10-27 19:30:00+00:00,True,10/27/2023,2023-10-27 19:25:00+00:00,2023-10-27 19:00:00+00:00,41.7,7.899878,91.343101,2023-10-27T17:30:00,449139.5146,1,643578.7509,254700.2782,Bullish,0.114866831,0.812703527,0.891567165,0.812697298,2023-10-27 18:00:00+00:00,1002
10/27/2023,DECK,2023-10-27 18:40:00+00:00,True,10/27/2023,2023-10-27 18:35:00+00:00,2023-10-27 18:00:00+00:00,95.8665,20.07326,9.279609,2023-10-27T17:30:00,69719.83849,1,256988.3621,-117548.6851,Bullish,0.117736352,0.64250106,0.85136907,0.642488469,2023-10-27 17:00:00+00:00,1003
10/27/2023,ILMN,2023-10-27 14:50:00+00:00,True,10/27/2023,2023-10-27 14:45:00+00:00,2023-10-27 14:00:00+00:00,110.005,49.450549,99.90232,2023-10-27T13:30:00,-234575.9394,1,-68326.57308,-400825.3058,Bullish,0.560630522,0.987251571,0.987252835,0.980327545,2023-10-26 19:59:00+00:00,1004
10/27/2023,MA,2023-10-27 14:05:00+00:00,True,10/27/2023,2023-10-27 14:00:00+00:00,2023-10-27 14:00:00+00:00,363.14,4.664225,99.68254,2023-10-27T13:30:00,-4746619.476,1,-1297199.489,-8196039.462,Bullish,0.107664927,0.964855412,0.965684325,0.946082081,2023-10-26 19:59:00+00:00,1005
10/27/2023,META,2023-10-27 18:50:00+00:00,True,10/27/2023,2023-10-27 18:45:00+00:00,2023-10-27 18:00:00+00:00,294.1251,13.864469,99.93895,2023-10-27T17:30:00,-4688496.299,1,26300239.44,-35677232.04,Bullish,0.162641752,1.0,1.0,0.76985302,2023-10-27 17:00:00+00:00,1006
10/27/2023,MTCH,2023-10-27 19:25:00+00:00,True,10/27/2023,2023-10-27 19:20:00+00:00,2023-10-27 19:00:00+00:00,34.085,7.338217,99.93895,2023-10-27T17:30:00,-1602355.282,1,-444326.3096,-2760384.254,Bullish,0.20482558,1.0,1.0,0.880981276,2023-10-27 18:00:00+00:00,1007
10/27/2023,PSX,2023-10-27 14:10:00+00:00,True,10/27/2023,2023-10-27 14:05:00+00:00,2023-10-27 14:00:00+00:00,109.095,89.267399,95.781441,2023-10-27T13:30:00,-241216.3506,1,1022558.393,-1504991.094,Bullish,0.110232491,0.903821432,0.904194518,0.68083401,2023-10-26 19:59:00+00:00,1008
10/27/2023,RCL,2023-10-27 19:05:00+00:00,True,10/27/2023,2023-10-27 19:00:00+00:00,2023-10-27 19:00:00+00:00,83.12,97.912088,75.4884,2023-10-27T17:30:00,1671331.819,1,4938261.189,-1595597.551,Bullish,0.586913151,0.719126024,0.832241111,0.719123085,2023-10-27 18:00:00+00:00,1009
10/27/2023,SCHW,2023-10-27 14:55:00+00:00,True,10/27/2023,2023-10-27 14:50:00+00:00,2023-10-27 14:00:00+00:00,50.57,15.836386,85.634921,2023-10-27T13:30:00,-7792401.881,1,1236492.616,-16821296.38,Bullish,0.305071092,0.848389694,0.950312867,0.848389694,2023-10-26 19:59:00+00:00,1010
10/27/2023,SIRI,2023-10-27 15:20:00+00:00,True,10/27/2023,2023-10-27 15:15:00+00:00,2023-10-27 15:00:00+00:00,41.6,74.542125,99.713065,2023-10-27T13:30:00,-3470973.562,1,-1976099.723,-4965847.401,Bullish,0.658522962,0.920114514,0.920162534,0.691066843,2023-10-27 14:00:00+00:00,1011
10/27/2023,TMO,2023-10-27 14:05:00+00:00,True,10/27/2023,2023-10-27 14:00:00+00:00,2023-10-27 14:00:00+00:00,436.0775,19.7558,95.995116,2023-10-27T13:30:00,-521353.0451,1,70751.87552,-1113457.966,Bullish,0.376446259,0.945653083,0.969850335,0.945653083,2023-10-26 19:59:00+00:00,1012
10/30/2023,ABBV,2023-10-30 19:50:00+00:00,True,10/30/2023,2023-10-30 19:45:00+00:00,2023-10-30 19:00:00+00:00,142.89,51.568987,95.421245,2023-10-30T17:30:00,-184249.6458,1,4485347.792,-4853847.084,Bullish,0.307275638,0.971226196,0.974484402,0.932261232,2023-10-30 18:00:00+00:00,1013
10/30/2023,ALB,2023-10-30 14:55:00+00:00,True,10/30/2023,2023-10-30 14:50:00+00:00,2023-10-30 14:00:00+00:00,130.77,26.764347,99.96337,2023-10-30T13:30:00,-1195506.602,1,-304032.0987,-2086981.105,Bullish,0.109461317,0.95064345,0.957893966,0.950552711,2023-10-27 19:59:00+00:00,1014
10/30/2023,ALGN,2023-10-30 14:15:00+00:00,True,10/30/2023,2023-10-30 14:10:00+00:00,2023-10-30 14:00:00+00:00,181.76,25.091575,100.0,2023-10-30T13:30:00,-402223.1979,1,100480.8218,-904927.2177,Bullish,0.042971187,0.993095066,0.99309674,0.988524243,2023-10-27 19:59:00+00:00,1015
10/30/2023,AMD,2023-10-30 17:55:00+00:00,True,10/30/2023,2023-10-30 17:50:00+00:00,2023-10-30 17:00:00+00:00,94.9604,9.84127,95.873016,2023-10-30T15:30:00,-17862951.72,1,-1842083.05,-33883820.38,Bullish,0.06917914,0.933244176,0.978883591,0.933238332,2023-10-30 16:00:00+00:00,1016
10/30/2023,APO,2023-10-30 19:10:00+00:00,True,10/30/2023,2023-10-30 19:05:00+00:00,2023-10-30 19:00:00+00:00,79.84,9.5116,99.90232,2023-10-30T17:30:00,-4446235.87,1,-2565714.854,-6326756.887,Bullish,0.065344459,0.989554783,0.989785456,0.972318339,2023-10-30 18:00:00+00:00,1017
10/30/2023,BURL,2023-10-30 19:25:00+00:00,True,10/30/2023,2023-10-30 19:20:00+00:00,2023-10-30 19:00:00+00:00,118.775,8.571429,86.874237,2023-10-30T17:30:00,-63908.819,1,135931.0828,-263748.7208,Bullish,0.126520988,0.878839908,0.878839908,0.849569291,2023-10-30 18:00:00+00:00,1018
10/30/2023,CAR,2023-10-30 16:05:00+00:00,True,10/30/2023,2023-10-30 16:00:00+00:00,2023-10-30 16:00:00+00:00,163.3,32.747253,91.428571,2023-10-30T15:30:00,-220902.182,1,-61503.65069,-380300.7133,Bullish,0.155793855,0.981985815,0.98209354,0.960541655,2023-10-30 15:00:00+00:00,1019
10/30/2023,DHI,2023-10-30 17:25:00+00:00,True,10/30/2023,2023-10-30 17:20:00+00:00,2023-10-30 17:00:00+00:00,101.215,31.013431,90.891331,2023-10-30T15:30:00,-1164096.044,1,115697.6885,-2443889.776,Bullish,0.091044592,0.796967597,0.872392153,0.796967597,2023-10-30 16:00:00+00:00,1020
10/30/2023,DHR,2023-10-30 14:50:00+00:00,True,10/30/2023,2023-10-30 14:45:00+00:00,2023-10-30 14:00:00+00:00,183.6,17.228327,99.969475,2023-10-30T13:30:00,-1742558.761,1,-543067.3517,-2942050.17,Bullish,0.014042099,0.970595877,0.983162588,0.970593572,2023-10-27 19:59:00+00:00,1021
10/30/2023,EXPE,2023-10-30 18:05:00+00:00,True,10/30/2023,2023-10-30 18:00:00+00:00,2023-10-30 18:00:00+00:00,95.21,26.208791,85.543346,2023-10-30T17:30:00,-1822357.37,1,-713982.7048,-2930732.035,Bullish,0.087752359,0.915940106,0.919510781,0.913899351,2023-10-30 17:00:00+00:00,1022
10/30/2023,FSLR,2023-10-30 14:35:00+00:00,True,10/30/2023,2023-10-30 14:30:00+00:00,2023-10-30 14:00:00+00:00,137.23,25.238095,99.97558,2023-10-30T13:30:00,-4406817.769,1,901164.0837,-9714799.621,Bullish,0.005373797,0.859034147,0.85941515,0.572435143,2023-10-27 19:59:00+00:00,1023
10/30/2023,GEHC,2023-10-30 16:10:00+00:00,True,10/30/2023,2023-10-30 16:05:00+00:00,2023-10-30 16:00:00+00:00,62.57,17.496947,99.346764,2023-10-30T15:30:00,-5180085.338,1,-85810.91552,-10274359.76,Bullish,0.03373453,0.992662538,0.992662538,0.917579209,2023-10-30 15:00:00+00:00,1024
10/30/2023,MRVL,2023-10-30 15:05:00+00:00,True,10/30/2023,2023-10-30 15:00:00+00:00,2023-10-30 15:00:00+00:00,46.84,9.56044,97.942613,2023-10-30T13:30:00,-7428829.289,1,-5907727.866,-8949930.711,Bullish,0.034279087,0.955196851,0.975537877,0.955196851,2023-10-30 14:00:00+00:00,1025
10/30/2023,MU,2023-10-30 17:35:00+00:00,True,10/30/2023,2023-10-30 17:30:00+00:00,2023-10-30 17:00:00+00:00,65.365,16.721612,95.18315,2023-10-30T15:30:00,-6155794.769,1,566318.2543,-12877907.79,Bullish,0.027988678,0.94971866,0.954793741,0.944778495,2023-10-30 16:00:00+00:00,1026
10/30/2023,ON,2023-10-30 14:50:00+00:00,True,10/30/2023,2023-10-30 14:45:00+00:00,2023-10-30 14:00:00+00:00,69.745,42.002442,100.0,2023-10-30T13:30:00,-9333002.04,1,-6574509.297,-12091494.78,Bullish,0.231576783,0.92028673,0.94610315,0.916800258,2023-10-27 19:59:00+00:00,1027
10/30/2023,REGN,2023-10-30 17:35:00+00:00,True,10/30/2023,2023-10-30 17:30:00+00:00,2023-10-30 17:00:00+00:00,778.15,41.404151,96.599512,2023-10-30T15:30:00,-151118.1084,1,1.79e+43,-1.79e+43,Bullish,0.151451053,0.98981903,0.990003762,0.977012959,2023-10-30 16:00:00+00:00,1028
10/30/2023,TTWO,2023-10-30 14:55:00+00:00,True,10/30/2023,2023-10-30 14:50:00+00:00,2023-10-30 14:00:00+00:00,132.61,58.534799,99.90232,2023-10-30T13:30:00,1468101.697,1,7679305.977,-4743102.583,Bullish,0.0,1.0,1.0,0.925039023,2023-10-27 19:59:00+00:00,1029
10/30/2023,TXN,2023-10-30 17:10:00+00:00,True,10/30/2023,2023-10-30 17:05:00+00:00,2023-10-30 17:00:00+00:00,139.9752,22.405372,36.520147,2023-10-30T15:30:00,-12217352.36,1,-7982302.943,-16452401.77,Bullish,0.072919858,0.69253825,0.857119815,0.69253825,2023-10-30 16:00:00+00:00,1030
10/30/2023,VLO,2023-10-30 16:10:00+00:00,True,10/30/2023,2023-10-30 16:05:00+00:00,2023-10-30 16:00:00+00:00,122.87,29.230769,3.931624,2023-10-30T15:30:00,-3139963.486,1,-1190170.361,-5089756.61,Bullish,0.147287693,0.836385067,0.875419224,0.836385067,2023-10-30 15:00:00+00:00,1031
10/31/2023,BKNG,2023-10-31 16:35:00+00:00,True,10/31/2023,2023-10-31 16:30:00+00:00,2023-10-31 15:59:00+00:00,2776.19,14.468864,93.186813,2023-10-31T15:30:00,-1269225.714,1,-748231.9648,-1790219.464,Bullish,0.10106758,0.947388328,0.947388485,0.937324996,2023-10-31 15:00:00+00:00,1032
10/31/2023,BX,2023-10-31 17:30:00+00:00,True,10/31/2023,2023-10-31 17:25:00+00:00,2023-10-31 17:00:00+00:00,91.46,17.484737,77.789988,2023-10-31T15:30:00,-3447750.318,1,-2178090.848,-4717409.789,Bullish,0.173012959,0.782389951,0.841290537,0.777640813,2023-10-31 16:00:00+00:00,1033
10/31/2023,ETN,2023-10-31 14:40:00+00:00,True,10/31/2023,2023-10-31 14:35:00+00:00,2023-10-31 14:00:00+00:00,204.62,53.601954,54.316239,2023-10-31T13:30:00,1395666.553,1,2357399.637,433933.4679,Bullish,0.056110221,0.839277831,0.865509513,0.837285582,2023-10-30 19:59:00+00:00,1034
10/31/2023,GOOG,2023-10-31 17:55:00+00:00,True,10/31/2023,2023-10-31 17:50:00+00:00,2023-10-31 17:00:00+00:00,124.51,14.676435,89.590965,2023-10-31T15:30:00,-4870368.293,1,5735367.629,-15476104.21,Bullish,0.178147291,0.89704621,1.0,0.897045397,2023-10-31 16:00:00+00:00,1035
10/31/2023,NXPI,2023-10-31 14:30:00+00:00,True,10/31/2023,2023-10-31 14:25:00+00:00,2023-10-31 14:00:00+00:00,168.335,12.454212,98.894994,2023-10-31T13:30:00,-403278.1579,1,15892.96178,-822449.2776,Bullish,0.068632098,0.975492856,0.975610201,0.959270015,2023-10-30 19:59:00+00:00,1036
10/31/2023,TSLA,2023-10-31 16:05:00+00:00,True,10/31/2023,2023-10-31 16:00:00+00:00,2023-10-31 16:00:00+00:00,198.525,20.573871,81.935287,2023-10-31T15:30:00,-16052371.45,1,17392169.79,-49496912.7,Bullish,0.138344116,0.842897256,0.844765413,0.836144891,2023-10-31 15:00:00+00:00,1037
11/1/2023,ADI,2023-11-01 17:15:00+00:00,True,11/1/2023,2023-11-01 17:10:00+00:00,2023-11-01 17:00:00+00:00,156.335,18.229548,94.896215,2023-11-01T15:30:00,-1039497.962,1,-376694.7183,-1702301.206,Bullish,0.190459243,0.952139151,0.960104644,0.951132428,2023-11-01 16:00:00+00:00,1038
11/1/2023,ALB,2023-11-01 15:05:00+00:00,True,11/1/2023,2023-11-01 15:00:00+00:00,2023-11-01 15:00:00+00:00,121.68,21.733822,99.93895,2023-11-01T13:30:00,-1109187.338,1,-837288.2783,-1381086.398,Bullish,0.285561006,0.995052803,0.99605362,0.9707558,2023-11-01 14:00:00+00:00,1039
11/1/2023,BMY,2023-11-01 17:15:00+00:00,True,11/1/2023,2023-11-01 17:10:00+00:00,2023-11-01 17:00:00+00:00,51.43,82.124542,3.608059,2023-11-01T15:30:00,-2661409.898,1,-1376060.326,-3946759.47,Bullish,0.51719555,0.826948552,0.937753131,0.826948552,2023-11-01 16:00:00+00:00,1040
11/1/2023,CHTR,2023-11-01 17:10:00+00:00,True,11/1/2023,2023-11-01 17:05:00+00:00,2023-11-01 16:59:00+00:00,402.78,90.03663,91.355311,2023-11-01T15:30:00,-491013.3456,1,-260131.0643,-721895.6269,Bullish,0.899305727,0.944751851,0.980574258,0.944748083,2023-11-01 16:00:00+00:00,1041
11/1/2023,DDOG,2023-11-01 17:45:00+00:00,True,11/1/2023,2023-11-01 17:40:00+00:00,2023-11-01 17:00:00+00:00,79.315,11.904762,100.0,2023-11-01T15:30:00,-3834962.72,1,-2840689.718,-4829235.722,Bullish,0.170797217,0.911392498,0.945404598,0.909181093,2023-11-01 16:00:00+00:00,1042
11/1/2023,EL,2023-11-01 15:50:00+00:00,True,11/1/2023,2023-11-01 15:45:00+00:00,2023-11-01 15:00:00+00:00,105.7476,44.273504,99.377289,2023-11-01T13:30:00,-1318813.414,1,-1021180.036,-1616446.792,Bullish,0.226071595,0.825620301,0.827687006,0.787333335,2023-11-01 14:00:00+00:00,1043
11/1/2023,FDX,2023-11-01 18:35:00+00:00,True,11/1/2023,2023-11-01 18:30:00+00:00,2023-11-01 18:00:00+00:00,242.965,59.468864,59.420024,2023-11-01T17:30:00,-673438.5247,1,453158.9339,-1800035.983,Bullish,0.513995661,0.694460878,0.851886369,0.694460878,2023-11-01 17:00:00+00:00,1044
11/1/2023,FSLR,2023-11-01 14:05:00+00:00,True,11/1/2023,2023-11-01 14:00:00+00:00,2023-11-01 14:00:00+00:00,142.34,67.704518,90.659341,2023-11-01T13:30:00,-3830997.304,1,-1552087.551,-6109907.056,Bullish,0.307745826,0.96586691,0.977497177,0.913616863,2023-10-31 19:59:00+00:00,1045
11/1/2023,HES,2023-11-01 14:05:00+00:00,True,11/1/2023,2023-11-01 14:00:00+00:00,2023-11-01 14:00:00+00:00,144.3,73.614164,94.65812,2023-11-01T13:30:00,-572885.2898,1,-286428.1123,-859342.4673,Bullish,0.526222011,0.962048189,0.978956633,0.943825721,2023-10-31 19:59:00+00:00,1046
11/1/2023,KKR,2023-11-01 19:05:00+00:00,True,11/1/2023,2023-11-01 19:00:00+00:00,2023-11-01 19:00:00+00:00,56.5701,68.681319,57.032967,2023-11-01T17:30:00,538881.9583,1,848720.6459,229043.2707,Bullish,0.4532275,0.703337279,0.879868949,0.703337279,2023-11-01 18:00:00+00:00,1047
11/1/2023,MA,2023-11-01 18:35:00+00:00,True,11/1/2023,2023-11-01 18:30:00+00:00,2023-11-01 18:00:00+00:00,377.8,32.979243,66.153846,2023-11-01T17:30:00,-549514.808,1,1579006.991,-2678036.607,Bullish,0.276106465,0.801274189,0.910071997,0.801017284,2023-11-01 16:58:00+00:00,1048
11/1/2023,MGM,2023-11-01 18:35:00+00:00,True,11/1/2023,2023-11-01 18:30:00+00:00,2023-11-01 18:00:00+00:00,34.63,26.373626,91.776557,2023-11-01T17:30:00,-1812233.147,1,-991662.1189,-2632804.174,Bullish,0.42069474,0.848797848,0.928036948,0.845801996,2023-11-01 16:58:00+00:00,1049
11/1/2023,MU,2023-11-01 19:05:00+00:00,True,11/1/2023,2023-11-01 19:00:00+00:00,2023-11-01 19:00:00+00:00,68.96,48.229548,51.568987,2023-11-01T17:30:00,1227685.296,1,5563144.919,-3107774.327,Bullish,0.348180081,0.683637348,0.854732841,0.683637191,2023-11-01 18:00:00+00:00,1050
11/1/2023,NXPI,2023-11-01 18:35:00+00:00,True,11/1/2023,2023-11-01 18:30:00+00:00,2023-11-01 18:00:00+00:00,169.67,7.765568,95.531136,2023-11-01T17:30:00,-278803.9111,1,-96786.16606,-460821.6561,Bullish,0.135612291,0.951715472,0.962129246,0.951715472,2023-11-01 17:00:00+00:00,1051
11/1/2023,PYPL,2023-11-01 19:05:00+00:00,True,11/1/2023,2023-11-01 19:00:00+00:00,2023-11-01 19:00:00+00:00,51.575,38.199023,80.757021,2023-11-01T17:30:00,736571.8116,1,3161674.129,-1688530.506,Bullish,0.379882964,0.825646136,0.922157677,0.825646136,2023-11-01 18:00:00+00:00,1052
11/1/2023,SPGI,2023-11-01 18:35:00+00:00,True,11/1/2023,2023-11-01 18:30:00+00:00,2023-11-01 18:00:00+00:00,348.69,23.748474,80.561661,2023-11-01T17:30:00,-103219.5068,1,35680.0464,-242119.0601,Bullish,0.265983786,0.813858866,0.922788352,0.813858866,2023-11-01 17:00:00+00:00,1053
11/1/2023,STX,2023-11-01 18:40:00+00:00,True,11/1/2023,2023-11-01 18:35:00+00:00,2023-11-01 18:00:00+00:00,69.715,65.525031,89.6337,2023-11-01T17:30:00,465250.1702,1,1082786.793,-152286.4522,Bullish,0.482994881,1.0,1.0,0.845475403,2023-11-01 17:00:00+00:00,1054
11/1/2023,TMO,2023-11-01 14:20:00+00:00,True,11/1/2023,2023-11-01 14:15:00+00:00,2023-11-01 14:00:00+00:00,442.89,43.675214,58.034188,2023-11-01T13:30:00,-224763.8021,1,81974.32019,-531501.9243,Bullish,0.42234009,0.711174871,0.867208058,0.711174871,2023-10-31 19:59:00+00:00,1055
11/1/2023,TTWO,2023-11-01 19:05:00+00:00,True,11/1/2023,2023-11-01 19:00:00+00:00,2023-11-01 19:00:00+00:00,133.29,48.229548,93.901099,2023-11-01T17:30:00,3021052.607,1,5819238.174,222867.0405,Bullish,0.850831732,0.902842207,0.948898051,0.902832807,2023-11-01 18:00:00+00:00,1056
11/1/2023,UBER,2023-11-01 19:20:00+00:00,True,11/1/2023,2023-11-01 19:15:00+00:00,2023-11-01 19:00:00+00:00,43.305,19.133089,63.504274,2023-11-01T17:30:00,124489.16,1,6973283.506,-6724305.186,Bullish,0.274586116,0.604300326,0.801496203,0.604300326,2023-11-01 18:00:00+00:00,1057
11/1/2023,UPS,2023-11-01 18:05:00+00:00,True,11/1/2023,2023-11-01 18:00:00+00:00,2023-11-01 18:00:00+00:00,139.38,29.91453,91.184371,2023-11-01T17:30:00,-2158683.797,1,-103170.1542,-4214197.439,Bullish,0.359131054,0.920614688,0.967842204,0.920614451,2023-11-01 17:00:00+00:00,1058
11/2/2023,APP,2023-11-02 17:40:00+00:00,True,11/2/2023,2023-11-02 17:35:00+00:00,2023-11-02 17:00:00+00:00,37.67,43.144078,70.40293,2023-11-02T15:30:00,173164.8289,1,388920.9648,-42591.30701,Bullish,0.241780814,0.794483175,0.867516607,0.794479811,2023-11-02 16:00:00+00:00,1059
11/2/2023,BKNG,2023-11-02 14:20:00+00:00,True,11/2/2023,2023-11-02 14:15:00+00:00,2023-11-02 13:59:00+00:00,2785.37,17.34758,87.838828,2023-11-02T13:30:00,-487223.2899,1,-221392.7239,-753053.8559,Bullish,0.124307775,0.939263639,0.939571326,0.929117538,2023-11-01 19:59:00+00:00,1060
11/2/2023,CHTR,2023-11-02 17:10:00+00:00,True,11/2/2023,2023-11-02 17:05:00+00:00,2023-11-02 17:00:00+00:00,408.77,91.477411,84.810745,2023-11-02T15:30:00,47136.90101,1,357594.367,-263320.565,Bullish,0.959994127,0.883062572,0.950236356,0.883062572,2023-11-02 16:00:00+00:00,1061
11/2/2023,DPZ,2023-11-02 16:15:00+00:00,True,11/2/2023,2023-11-02 16:10:00+00:00,2023-11-02 16:00:00+00:00,348.34,87.826618,61.678877,2023-11-02T15:30:00,-77715.83649,1,840188.2728,-995619.9458,Bullish,0.520609349,0.861647005,0.939727847,0.861621447,2023-11-02 15:00:00+00:00,1062
11/2/2023,ELF,2023-11-02 14:40:00+00:00,True,11/2/2023,2023-11-02 14:35:00+00:00,2023-11-02 14:00:00+00:00,102.675,59.5116,47.387057,2023-11-02T13:30:00,167144.7361,1,660400.1693,-326110.6971,Bullish,0.285927022,0.915421073,0.915583739,0.693872019,2023-11-01 19:59:00+00:00,1063
