date,ticker,t,satisfied,date.1,trigger_t,t_hourly,close,ngex,eps,timestamp,vma,regime,uband,lband,trend,sm_ngex,sm_eps,max_eps_2d,min_eps_2d,signal_time,signal_id
2/21/2025,TGT,2025-02-21 20:45:00+00:00,True,2/21/2025,2025-02-21 20:40:00+00:00,2025-02-21 19:58:00+00:00,124.13,9.774115,99.71917,2025-02-21T18:30:00,-19470306.01,1,-7679510.039,-31261101.99,Bullish,0.14397344,0.92689119,0.927166688,0.837592223,2025-02-21 19:00:00+00:00,3229
2/21/2025,U,2025-02-21 18:35:00+00:00,True,2/21/2025,2025-02-21 18:30:00+00:00,2025-02-21 17:58:00+00:00,28.03,99.92674,97.619048,2025-02-21T16:30:00,11685749.88,1,17244557.24,6126942.523,Bullish,0.943360835,0.931020458,0.931022976,0.573558657,2025-02-21 16:59:00+00:00,3230
2/21/2025,URI,2025-02-21 16:25:00+00:00,True,2/21/2025,2025-02-21 16:20:00+00:00,2025-02-21 15:58:00+00:00,675.28,10.622711,90.19536,2025-02-21T14:30:00,-568631.7776,1,-353384.731,-783878.8242,Bullish,0.0278917,0.838114579,0.841634836,0.710508891,2025-02-21 15:00:00+00:00,3231
2/21/2025,VRT,2025-02-21 20:50:00+00:00,True,2/21/2025,2025-02-21 20:45:00+00:00,2025-02-21 19:58:00+00:00,95.89,31.184371,99.084249,2025-02-21T18:30:00,-7354113.838,1,-1934324.656,-12773903.02,Bullish,0.041042265,0.939058921,0.939058921,0.78665103,2025-02-21 19:00:00+00:00,3232
2/24/2025,ADSK,2025-02-24 15:10:00+00:00,True,2/24/2025,2025-02-24 15:05:00+00:00,2025-02-24 14:58:00+00:00,282.935,21.062271,99.97558,2025-02-24T14:30:00,-3616539.505,1,-940407.3944,-6292671.617,Bullish,0.050837643,0.970678386,0.972301669,0.856048947,2025-02-21 20:58:00+00:00,3233
2/24/2025,APO,2025-02-24 15:15:00+00:00,True,2/24/2025,2025-02-24 15:10:00+00:00,2025-02-24 14:58:00+00:00,149.17,56.800977,99.7558,2025-02-24T14:30:00,-2957659.291,1,-862104.0641,-5053214.517,Bullish,0.013726441,1.0,1.0,0.887287616,2025-02-21 20:58:00+00:00,3234
2/24/2025,BAC,2025-02-24 15:15:00+00:00,True,2/24/2025,2025-02-24 15:10:00+00:00,2025-02-24 14:58:00+00:00,44.895,37.393162,98.156288,2025-02-24T14:30:00,-42962865.67,1,55095975.43,-141021706.8,Bullish,0.0,0.987765146,0.990035953,0.962358394,2025-02-21 20:58:00+00:00,3235
2/24/2025,BIIB,2025-02-24 16:50:00+00:00,True,2/24/2025,2025-02-24 16:45:00+00:00,2025-02-24 16:00:00+00:00,143.22,99.133089,64.194139,2025-02-24T14:30:00,91440.56428,1,525378.8434,-342497.7148,Bullish,0.87869355,0.768030913,0.883009776,0.767981057,2025-02-24 14:58:00+00:00,3236
2/24/2025,BLK,2025-02-24 19:30:00+00:00,True,2/24/2025,2025-02-24 19:25:00+00:00,2025-02-24 18:59:00+00:00,951.08,62.222222,99.89011,2025-02-24T18:30:00,-1290257.312,1,-321683.2719,-2258831.353,Bullish,0.483616554,0.800953591,0.846052655,0.800937089,2025-02-24 17:58:00+00:00,3237
2/24/2025,CHWY,2025-02-24 15:20:00+00:00,True,2/24/2025,2025-02-24 15:15:00+00:00,2025-02-24 14:58:00+00:00,34.4,7.460317,99.98779,2025-02-24T14:30:00,-778940.104,1,2046658.632,-3604538.84,Bullish,0.020535688,0.996128213,0.996170168,0.780391064,2025-02-21 20:58:00+00:00,3238
2/24/2025,CRSP,2025-02-24 15:15:00+00:00,True,2/24/2025,2025-02-24 15:10:00+00:00,2025-02-24 14:58:00+00:00,46.14,11.086691,69.81685,2025-02-24T14:30:00,-1501473.275,1,1726323.037,-4729269.588,Bullish,0.0,0.84340044,0.977278064,0.84340044,2025-02-21 20:58:00+00:00,3239
2/24/2025,CVNA,2025-02-24 15:10:00+00:00,True,2/24/2025,2025-02-24 15:05:00+00:00,2025-02-24 14:58:00+00:00,213.11,12.991453,100.0,2025-02-24T14:30:00,-5234715.593,1,2348896.35,-12818327.54,Bullish,0.044590441,1.0,1.0,0.511111254,2025-02-21 20:58:00+00:00,3240
2/24/2025,FIS,2025-02-24 15:10:00+00:00,True,2/24/2025,2025-02-24 15:05:00+00:00,2025-02-24 14:58:00+00:00,69.27,80.555556,84.54823,2025-02-24T14:30:00,1425700.284,1,3989651.079,-1138250.511,Bullish,0.654677611,0.731431413,0.840290634,0.731430029,2025-02-21 20:58:00+00:00,3241
2/24/2025,FSLR,2025-02-24 16:50:00+00:00,True,2/24/2025,2025-02-24 16:45:00+00:00,2025-02-24 15:59:00+00:00,151.427777,60.525031,99.95116,2025-02-24T14:30:00,-1892024.722,1,7577158755.0,-7580942805.0,Bullish,0.301851302,0.929634754,0.929634754,0.742175617,2025-02-24 14:58:00+00:00,3242
2/24/2025,GDDY,2025-02-24 15:10:00+00:00,True,2/24/2025,2025-02-24 15:05:00+00:00,2025-02-24 14:58:00+00:00,171.0,23.137973,100.0,2025-02-24T14:30:00,-1332759.518,1,-268872.8681,-2396646.168,Bullish,0.041062992,0.953147157,0.97511703,0.952350869,2025-02-21 20:58:00+00:00,3243
2/24/2025,LYFT,2025-02-24 15:15:00+00:00,True,2/24/2025,2025-02-24 15:10:00+00:00,2025-02-24 14:59:00+00:00,12.5354,57.655678,99.95116,2025-02-24T14:30:00,-7794763.045,1,2098879.958,-17688406.05,Bullish,0.183602995,1.0,1.0,0.776354127,2025-02-21 20:58:00+00:00,3244
2/24/2025,NCLH,2025-02-24 16:25:00+00:00,True,2/24/2025,2025-02-24 16:20:00+00:00,2025-02-24 15:59:00+00:00,24.5022,18.437118,99.64591,2025-02-24T14:30:00,-1909820.307,1,2218969.75,-6038610.364,Bullish,0.031781097,1.0,1.0,0.760660004,2025-02-24 14:59:00+00:00,3245
2/24/2025,NFE,2025-02-24 15:15:00+00:00,True,2/24/2025,2025-02-24 15:10:00+00:00,2025-02-24 14:59:00+00:00,10.82,90.952381,100.0,2025-02-24T14:30:00,-995902.015,1,806905.0996,-2798709.13,Bullish,0.189269851,0.951598054,0.951689584,0.813365881,2025-02-21 20:58:00+00:00,3246
2/24/2025,TGT,2025-02-24 15:25:00+00:00,True,2/24/2025,2025-02-24 15:20:00+00:00,2025-02-24 14:58:00+00:00,124.185,50.659341,99.126984,2025-02-24T14:30:00,-22923398.24,1,12332324.06,-58179120.54,Bullish,0.082914172,0.968609766,0.968648954,0.841207651,2025-02-21 20:58:00+00:00,3247
2/24/2025,TTD,2025-02-24 15:15:00+00:00,True,2/24/2025,2025-02-24 15:10:00+00:00,2025-02-24 14:58:00+00:00,71.45,63.772894,91.831502,2025-02-24T14:30:00,-3756730.231,1,-163559.8837,-7349900.579,Bullish,0.070508766,0.863146242,0.883448887,0.859768004,2025-02-21 20:58:00+00:00,3248
2/24/2025,URI,2025-02-24 16:20:00+00:00,True,2/24/2025,2025-02-24 16:15:00+00:00,2025-02-24 15:59:00+00:00,638.7455,25.470085,99.85348,2025-02-24T14:30:00,-858667.8657,1,69911.05415,-1787246.785,Bullish,0.01767995,0.931970111,0.931971663,0.807783283,2025-02-24 14:58:00+00:00,3249
2/25/2025,ADSK,2025-02-25 15:55:00+00:00,True,2/25/2025,2025-02-25 15:50:00+00:00,2025-02-25 15:00:00+00:00,283.77,23.614164,98.907204,2025-02-25T14:30:00,-3589332.563,1,-2191076.152,-4987588.973,Bullish,0.141769454,1.0,1.0,0.936838885,2025-02-24 20:58:00+00:00,3250
2/25/2025,ALGN,2025-02-25 17:50:00+00:00,True,2/25/2025,2025-02-25 17:45:00+00:00,2025-02-25 17:00:00+00:00,183.935,43.772894,99.79243,2025-02-25T16:30:00,-581938.3751,1,-364687.1895,-799189.5608,Bullish,0.451197411,0.981591484,0.981591484,0.711229057,2025-02-25 16:00:00+00:00,3251
2/25/2025,APO,2025-02-25 15:10:00+00:00,True,2/25/2025,2025-02-25 15:05:00+00:00,2025-02-25 15:00:00+00:00,144.165,60.41514,99.97558,2025-02-25T14:30:00,-2944440.33,1,-1821368.298,-4067512.362,Bullish,0.386753224,1.0,1.0,0.95634538,2025-02-24 20:58:00+00:00,3252
2/25/2025,BLK,2025-02-25 16:55:00+00:00,True,2/25/2025,2025-02-25 16:50:00+00:00,2025-02-25 16:00:00+00:00,948.7,59.7558,99.71917,2025-02-25T14:30:00,-1066080.396,1,-313214.9332,-1818945.858,Bullish,0.546105518,0.899038706,0.89913585,0.831247668,2025-02-25 14:58:00+00:00,3253
2/25/2025,BURL,2025-02-25 18:40:00+00:00,True,2/25/2025,2025-02-25 18:35:00+00:00,2025-02-25 17:59:00+00:00,236.46,78.925519,95.35409,2025-02-25T16:30:00,444298.0124,1,1283056.369,-394460.3444,Bullish,0.607270159,0.974701396,0.98231661,0.97425853,2025-02-25 16:59:00+00:00,3254
2/25/2025,ETN,2025-02-25 15:40:00+00:00,True,2/25/2025,2025-02-25 15:35:00+00:00,2025-02-25 15:00:00+00:00,285.51,30.720391,100.0,2025-02-25T14:30:00,-3380574.805,1,-2600945.609,-4160204.002,Bullish,0.295408871,0.995322741,0.995339172,0.922156171,2025-02-24 20:58:00+00:00,3255
2/25/2025,FIS,2025-02-25 19:55:00+00:00,True,2/25/2025,2025-02-25 19:50:00+00:00,2025-02-25 18:59:00+00:00,69.13,68.687424,84.847375,2025-02-25T18:30:00,1954297.555,1,4053659.71,-145064.5998,Bullish,0.835124775,0.813017534,0.813026418,0.778240089,2025-02-25 18:00:00+00:00,3256
2/25/2025,HD,2025-02-25 19:45:00+00:00,True,2/25/2025,2025-02-25 19:40:00+00:00,2025-02-25 18:58:00+00:00,396.91,96.568987,80.543346,2025-02-25T18:30:00,-4699206.982,1,-419329.6508,-8979084.312,Bullish,0.476246678,0.932782954,0.970061489,0.932782209,2025-02-25 18:00:00+00:00,3257
2/25/2025,ONON,2025-02-25 18:10:00+00:00,True,2/25/2025,2025-02-25 18:05:00+00:00,2025-02-25 18:00:00+00:00,47.855,29.54823,98.369963,2025-02-25T16:30:00,-2317154.151,1,5.56e+29,-5.56e+29,Bullish,0.292171416,0.975041076,0.984166445,0.975041076,2025-02-25 17:00:00+00:00,3258
2/25/2025,PNC,2025-02-25 17:05:00+00:00,True,2/25/2025,2025-02-25 17:00:00+00:00,2025-02-25 17:00:00+00:00,185.63,28.351648,99.7558,2025-02-25T16:30:00,-1675293.415,1,-1147890.35,-2202696.48,Bullish,0.348326589,0.984466803,0.990970327,0.984279485,2025-02-25 16:00:00+00:00,3259
2/25/2025,RCL,2025-02-25 15:40:00+00:00,True,2/25/2025,2025-02-25 15:35:00+00:00,2025-02-25 15:00:00+00:00,233.08,65.653236,99.85348,2025-02-25T14:30:00,-646267.2521,1,1020920.628,-2313455.132,Bullish,0.318521326,0.921050993,0.921054711,0.788086772,2025-02-24 20:58:00+00:00,3260
2/25/2025,TTD,2025-02-25 15:55:00+00:00,True,2/25/2025,2025-02-25 15:50:00+00:00,2025-02-25 15:00:00+00:00,74.95,97.655678,72.802198,2025-02-25T14:30:00,1006977.009,1,4837686.127,-2823732.108,Bullish,0.583040273,0.844735644,0.847604714,0.834779097,2025-02-24 20:58:00+00:00,3261
2/25/2025,VRT,2025-02-25 15:55:00+00:00,True,2/25/2025,2025-02-25 15:50:00+00:00,2025-02-25 15:00:00+00:00,88.545,35.653236,99.95116,2025-02-25T14:30:00,-6969281.416,1,-4724599.211,-9213963.622,Bullish,0.23930729,1.0,1.0,0.897595487,2025-02-24 20:58:00+00:00,3262
2/26/2025,CF,2025-02-26 16:30:00+00:00,True,2/26/2025,2025-02-26 16:25:00+00:00,2025-02-26 15:59:00+00:00,77.985,29.230769,99.401709,2025-02-26T14:30:00,-2659696.098,1,-2199410.155,-3119982.04,Bullish,0.353095275,0.80523178,0.805235518,0.745502233,2025-02-26 14:58:00+00:00,3263
2/26/2025,FSLR,2025-02-26 19:30:00+00:00,True,2/26/2025,2025-02-26 19:25:00+00:00,2025-02-26 18:59:00+00:00,160.41,89.401709,71.904762,2025-02-26T18:30:00,626986.0733,1,1226893793.0,-1225639821.0,Bullish,0.849734422,0.798543229,0.928644519,0.798543229,2025-02-26 17:59:00+00:00,3264
2/26/2025,HD,2025-02-26 15:05:00+00:00,True,2/26/2025,2025-02-26 15:00:00+00:00,2025-02-26 14:58:00+00:00,391.4939,39.91453,91.758242,2025-02-26T14:30:00,-3222082.355,1,1853369.57,-8297534.28,Bullish,0.705032184,0.890680899,0.960310122,0.890163934,2025-02-25 20:59:00+00:00,3265
2/26/2025,INTU,2025-02-26 19:30:00+00:00,True,2/26/2025,2025-02-26 19:25:00+00:00,2025-02-26 18:59:00+00:00,619.75,98.339438,2.991453,2025-02-26T18:30:00,1322731.631,1,2596468.212,48995.04956,Bullish,0.986357942,0.622147353,0.880509055,0.62201341,2025-02-26 17:59:00+00:00,3266
2/26/2025,LOW,2025-02-26 19:25:00+00:00,True,2/26/2025,2025-02-26 19:20:00+00:00,2025-02-26 18:59:00+00:00,248.8325,94.236874,73.870574,2025-02-26T18:30:00,106684.8144,1,1297027.696,-1083658.067,Bullish,0.931094406,0.828796545,0.942299951,0.828796545,2025-02-26 17:59:00+00:00,3267
2/26/2025,NOW,2025-02-26 20:50:00+00:00,True,2/26/2025,2025-02-26 20:45:00+00:00,2025-02-26 19:58:00+00:00,935.41,49.108669,90.4884,2025-02-26T18:30:00,-2569990.047,1,-1747261.238,-3392718.857,Bullish,0.440297521,0.930955138,0.983183073,0.930954706,2025-02-26 18:59:00+00:00,3268
2/26/2025,ULTA,2025-02-26 15:05:00+00:00,True,2/26/2025,2025-02-26 15:00:00+00:00,2025-02-26 14:58:00+00:00,365.615,85.067155,74.97558,2025-02-26T14:30:00,-365681.0566,1,322302.9427,-1053665.056,Bullish,0.671587895,0.797533965,0.873666455,0.793505853,2025-02-25 20:59:00+00:00,3269
2/26/2025,UNH,2025-02-26 19:25:00+00:00,True,2/26/2025,2025-02-26 19:20:00+00:00,2025-02-26 18:59:00+00:00,460.525,43.479853,94.432234,2025-02-26T18:30:00,-2330891.059,1,-271112.6688,-4390669.448,Bullish,0.471459367,0.923962227,0.956224808,0.923960125,2025-02-26 17:59:00+00:00,3270
2/27/2025,ADSK,2025-02-27 20:55:00+00:00,True,2/27/2025,2025-02-27 20:50:00+00:00,2025-02-27 19:59:00+00:00,286.02,34.352869,89.456654,2025-02-27T18:30:00,-1576544.254,1,-950528.4166,-2202560.091,Bullish,0.342723167,0.861333909,0.940766773,0.860926963,2025-02-27 18:59:00+00:00,3271
2/27/2025,AMZN,2025-02-27 15:15:00+00:00,True,2/27/2025,2025-02-27 15:10:00+00:00,2025-02-27 14:59:00+00:00,212.68,26.043956,95.47619,2025-02-27T14:30:00,26902099.35,1,69409092.44,-15604893.73,Bullish,0.492407372,0.955479125,1.0,0.955270487,2025-02-26 20:58:00+00:00,3272
2/27/2025,ANET,2025-02-27 15:10:00+00:00,True,2/27/2025,2025-02-27 15:05:00+00:00,2025-02-27 14:59:00+00:00,92.8238,36.898657,96.105006,2025-02-27T14:30:00,-3456282.895,1,-617276.6537,-6295289.136,Bullish,0.429460751,0.921121082,0.967991287,0.921117625,2025-02-26 20:58:00+00:00,3273
2/27/2025,AXP,2025-02-27 20:55:00+00:00,True,2/27/2025,2025-02-27 20:50:00+00:00,2025-02-27 19:59:00+00:00,294.45,35.433455,96.575092,2025-02-27T18:30:00,-2793689.131,1,-2087046.859,-3500331.402,Bullish,0.337508211,0.87355911,0.939318232,0.873162139,2025-02-27 18:59:00+00:00,3274
2/27/2025,BURL,2025-02-27 17:30:00+00:00,True,2/27/2025,2025-02-27 17:25:00+00:00,2025-02-27 16:57:00+00:00,244.74,87.918193,82.032967,2025-02-27T16:30:00,3377958.819,1,4913593.119,1842324.52,Bullish,0.948893473,0.789694268,0.927532327,0.789694268,2025-02-27 15:56:00+00:00,3275
2/27/2025,CHWY,2025-02-27 20:00:00+00:00,True,2/27/2025,2025-02-27 19:55:00+00:00,2025-02-27 18:58:00+00:00,36.82,53.663004,79.95116,2025-02-27T18:30:00,271852.4801,1,1059492.123,-515787.1628,Bullish,0.327068443,0.828530412,0.934577574,0.828530412,2025-02-27 17:58:00+00:00,3276
2/27/2025,CVNA,2025-02-27 15:20:00+00:00,True,2/27/2025,2025-02-27 15:15:00+00:00,2025-02-27 14:59:00+00:00,227.18,41.159951,89.340659,2025-02-27T14:30:00,952208.8038,1,4763357.975,-2858940.367,Bullish,0.404605545,0.884677262,0.997533071,0.884677262,2025-02-26 20:58:00+00:00,3277
2/27/2025,DECK,2025-02-27 15:15:00+00:00,True,2/27/2025,2025-02-27 15:10:00+00:00,2025-02-27 14:59:00+00:00,140.31,88.730159,98.858364,2025-02-27T14:30:00,278013.9554,1,761879.5543,-205851.6434,Bullish,0.895219133,0.897194529,0.960278635,0.897194529,2025-02-26 20:58:00+00:00,3278
2/27/2025,GM,2025-02-27 15:15:00+00:00,True,2/27/2025,2025-02-27 15:10:00+00:00,2025-02-27 14:58:00+00:00,48.21,85.067155,70.854701,2025-02-27T14:30:00,8224135.198,1,14238650.92,2209619.474,Bullish,0.803222865,0.713915944,0.907933186,0.713915944,2025-02-26 20:58:00+00:00,3279
2/27/2025,LOW,2025-02-27 15:25:00+00:00,True,2/27/2025,2025-02-27 15:20:00+00:00,2025-02-27 14:59:00+00:00,247.0,92.881563,77.411477,2025-02-27T14:30:00,612170.102,1,1785521.327,-561181.1234,Bullish,0.935561403,0.768908184,0.918366703,0.768908184,2025-02-26 20:59:00+00:00,3280
2/27/2025,META,2025-02-27 15:15:00+00:00,True,2/27/2025,2025-02-27 15:10:00+00:00,2025-02-27 14:59:00+00:00,663.304,24.273504,95.250305,2025-02-27T14:30:00,-5662613.55,1,11475298.74,-22800525.84,Bullish,0.282284767,0.898206575,0.899795763,0.871082633,2025-02-26 20:59:00+00:00,3281
