date,ticker,t,satisfied,date,trigger_t,t_hourly,close,ngex,eps,timestamp,vma,regime,uband,lband,trend,sm_ngex,sm_eps,max_eps_2d,min_eps_2d,signal_time
9/12/2023,DIS,2023-09-12 15:05:00+00:00,TRUE,9/12/2023,2023-09-12 15:00:00+00:00,2023-09-12 15:00:00+00:00,83.215,93.125763,71.434676,2023-09-12T13:30:00,-4989897.989,1,16642607.02,-26622403,Bullish,0.86551279,0.766714764,0.912416397,0.766714764,2023-09-12 14:00:00+00:00
9/12/2023,GTLB,2023-09-12 19:35:00+00:00,TRUE,9/12/2023,2023-09-12 19:30:00+00:00,2023-09-12 19:00:00+00:00,52.062,87.692308,85.592186,2023-09-12T17:30:00,2600943.336,1,4324109.827,877776.8459,Bullish,0.966122423,0.974719872,0.980549783,0.97171344,2023-09-12 17:59:00+00:00
9/12/2023,OKTA,2023-09-12 16:55:00+00:00,TRUE,9/12/2023,2023-09-12 16:50:00+00:00,2023-09-12 16:00:00+00:00,88.4399,97.912088,94.249084,2023-09-12T15:30:00,3176005.259,1,4080538.172,2271472.346,Bullish,0.972032269,0.987978638,0.99223871,0.96907666,2023-09-12 15:00:00+00:00
9/12/2023,PNC,2023-09-12 15:20:00+00:00,TRUE,9/12/2023,2023-09-12 15:15:00+00:00,2023-09-12 15:00:00+00:00,123.73,33.748474,14.377289,2023-09-12T13:30:00,-1452242.702,1,-493193.3138,-2411292.089,Bullish,0.087690043,0.887094817,0.9601734,0.881702929,2023-09-12 14:00:00+00:00
9/12/2023,TEAM,2023-09-12 17:25:00+00:00,TRUE,9/12/2023,2023-09-12 17:20:00+00:00,2023-09-12 17:00:00+00:00,212.945,96.813187,94.346764,2023-09-12T15:30:00,1525102.968,1,2072063.992,978141.9454,Bullish,0.980214342,0.91181165,0.912695204,0.822466217,2023-09-12 16:00:00+00:00
9/12/2023,UNP,2023-09-12 14:50:00+00:00,TRUE,9/12/2023,2023-09-12 14:45:00+00:00,2023-09-12 14:00:00+00:00,211.58,90.09768,89.945055,2023-09-12T13:30:00,1259528.317,1,3015251.945,-496195.3108,Bullish,0.775304523,0.944629853,0.975278369,0.944345828,2023-09-11 19:58:00+00:00
9/13/2023,CVNA,2023-09-13 15:05:00+00:00,TRUE,9/13/2023,2023-09-13 15:00:00+00:00,2023-09-13 15:00:00+00:00,50.2185,82.185592,84.456654,2023-09-13T13:30:00,-824621.6532,1,2479930.599,-4129173.906,Bullish,0.914004602,0.938896448,0.938896448,0.785545496,2023-09-13 14:00:00+00:00
9/13/2023,HUM,2023-09-13 15:30:00+00:00,TRUE,9/13/2023,2023-09-13 15:25:00+00:00,2023-09-13 15:00:00+00:00,463.76,54.505495,94.725275,2023-09-13T13:30:00,-338902.2788,1,843149.6816,-1520954.239,Bullish,0.672858224,0.834276043,0.852371638,0.828371972,2023-09-13 14:00:00+00:00
9/13/2023,UNP,2023-09-13 14:30:00+00:00,TRUE,9/13/2023,2023-09-13 14:25:00+00:00,2023-09-13 14:00:00+00:00,213.02,85.567766,81.172161,2023-09-13T13:30:00,2762253.618,1,5074971.98,449535.2563,Bullish,1,0.854983723,0.93590665,0.85498269,2023-09-12 19:59:00+00:00
9/14/2023,CAR,2023-09-14 19:00:00+00:00,TRUE,9/14/2023,2023-09-14 18:55:00+00:00,2023-09-14 17:59:00+00:00,197.87,1.916972,92.008547,2023-09-14T17:30:00,-436146.644,1,-191722.6315,-680570.6565,Bullish,0.034630186,0.934896476,0.956653192,0.934896193,2023-09-14 17:00:00+00:00
